order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
order_008764,1,prod_00375,seller_00033,2017-03-06 18:13:00,61.22,14.66
order_010436,1,prod_01780,seller_00225,2017-08-28 09:15:00,126.51,17.26
order_013553,2,prod_00585,seller_00144,2016-09-25 14:52:00,110.73,24.64
order_002689,1,prod_01865,seller_00219,12/24/2016 14:35:00,18.27,6.5
order_009703,1,prod_01337,seller_00263,11/16/2017 15:43:00,16.11,6.5
order_019026,1,prod_00785,seller_00213,2016-01-28 21:26:00,38.56,19.31
order_020406,2,prod_01038,seller_00180,2017-12-31 22:35:00,28.7,9.11
order_016188,1,prod_00383,seller_00389,2018-01-20 20:42:00,195.88,34.05
order_008877,1,prod_01577,seller_00161,07/22/2018 08:11:00,-32.08,11.38
order_025485,2,prod_00043,seller_00023,2017-03-15 21:44:00,171.0,20.29
order_028700,1,prod_01040,seller_00234,08/14/2018 22:56:00,11.94,9.07
order_003584,1,prod_00055,seller_00320,2016-12-14 12:20:00,15.98,12.56
order_011841,2,prod_01471,seller_00484,07/06/2018 15:52:00,168.19,35.74
order_020209,1,prod_01379,seller_00180,2017-03-10 11:15:00,31.89,13.75
order_022516,1,prod_01427,seller_00234,2016-09-07 17:20:00,70.17,13.9
order_025810,1,prod_01180,seller_00371,09/06/2018 18:16:00,60.14,12.2
order_002004,1,prod_01422,seller_00039,2017-05-26 04:51:00,36.82,20.91
order_029601,1,prod_01750,seller_00219,2016-04-02 21:03:00,28.11,11.02
order_024276,1,prod_01731,seller_00040,2016-04-30 23:04:00,15.83,9.88
order_004114,1,prod_00080,seller_00173,2017-08-15 17:12:00,47.85,11.99
order_016114,1,prod_01303,seller_00388,04/12/2018 16:13:00,78.93,10.48
order_022908,1,prod_01256,seller_00271,2016-06-02 13:37:00,342.17,53.84
order_028837,1,prod_00198,seller_00393,2018-04-02 12:24:00,75.25,16.7
order_017458,1,prod_00262,seller_00161,07/23/2017 18:13:00,114.27,22.71
order_024194,1,prod_01985,seller_00398,01/12/2016 07:21:00,403.34,77.85
order_027198,1,prod_00231,seller_00057,03/27/2017 17:56:00,644.76,R$ 107.34
order_022432,1,prod_00452,seller_00203,11/16/2017 21:42:00,100.4,16.0
order_025502,1,prod_00040,seller_00249,2016-10-30 12:10:00,69.16,11.24
order_017707,1,prod_01634,seller_00119,2018-04-06 16:45:00,53.67,11.75
order_028065,1,prod_00330,seller_00244,2017-10-15 11:15:00,26.29,15.89
order_029186,2,prod_00464,seller_00277,2017-11-30 20:22:00,12.53,11.91
order_025384,1,prod_00891,seller_00211,05/07/2017 09:56:00,39.42,14.96
order_020086,2,prod_01037,seller_00239,12/08/2016 08:49:00,7.87,9.17
order_015153,1,prod_00415,seller_00007,2016-05-14 01:16:00,18.2,12.25
order_022895,1,prod_00361,seller_00036,2018-01-13 16:20:00,52.47,13.41
order_027321,4,prod_00151,seller_00430,05/02/2016 17:54:00,43.12,17.25
order_023003,1,prod_01093,seller_00377,2016-11-30 20:14:00,46.98,14.89
order_000693,1,prod_01501,seller_00373,2017-12-05 13:38:00,101.47,16.7
order_009003,3,prod_01122,seller_00019,2017-01-09 15:23:00,R$ 112.26,17.8
order_015796,1,prod_01166,seller_00235,2016-07-22 20:03:00,17.68,8.53
order_024903,1,prod_00738,seller_00479,09/18/2017 21:56:00,58.55,18.93
order_018909,1,prod_00976,seller_00125,03/14/2016 15:59:00,5.79,9.93
order_021234,1,prod_00521,seller_00106,2016-09-25 19:03:00,R$ 23.15,6.96
order_026242,3,prod_01489,seller_00465,05/24/2017 07:42:00,58.82,16.93
order_002991,1,prod_01179,seller_00111,2017-09-04 16:27:00,72.86,13.82
order_016147,3,prod_00274,seller_00181,01/15/2018 20:31:00,464.47,R$ 68.17
order_026934,1,prod_01157,seller_00274,12/08/2017 20:17:00,131.67,28.91
order_025390,3,prod_01199,seller_00245,2017-01-19 12:07:00,107.81,25.56
order_019335,1,prod_01856,seller_00188,2017-07-09 18:41:00,17.14,8.02
order_025856,1,prod_01527,seller_00169,2017-12-14 18:42:00,17.3,6.5
order_020435,1,prod_00680,seller_00466,08/18/2016 01:09:00,13.28,9.88
order_007393,2,prod_01881,seller_00224,2016-11-02 22:58:00,19.61,11.63
order_004584,1,prod_01941,seller_00021,2017-04-19 13:49:00,125.59,24.8
order_030042,1,prod_00575,seller_00305,03/03/2016 19:42:00,5.92,6.5
order_006489,1,prod_00591,seller_00431,01/28/2017 11:57:00,25.45,15.44
order_024397,1,prod_01307,seller_00227,02/04/2017 11:35:00,141.49,26.19
order_028733,1,prod_01147,seller_00107,2016-12-29 04:05:00,88.53,29.03
order_010271,1,prod_00463,seller_00439,2018-04-20 13:57:00,39.91,9.29
order_001137,1,prod_00743,seller_00149,2017-09-08 17:36:00,67.89,14.72
order_010625,1,prod_01138,seller_00029,2018-08-28 16:18:00,32.79,13.85
order_024400,1,prod_00756,seller_00418,2017-02-05 10:44:00,45.25,7.5
order_009529,3,prod_00319,seller_00492,02/10/2016 14:39:00,29.65,14.78
order_014242,2,prod_01710,seller_00436,2016-12-07 20:11:00,17.02,11.55
order_025274,2,prod_01576,seller_00058,2016-06-11 14:42:00,12.9,10.43
order_007555,1,prod_00126,seller_00229,2017-11-19 17:36:00,22.18,8.48
order_004913,1,prod_01070,seller_00416,2016-12-15 16:36:00,16.78,10.78
order_015587,1,prod_01048,seller_00153,2018-04-20 12:02:00,339.67,67.14
order_026706,1,prod_00937,seller_00235,2016-12-26 19:54:00,90.37,19.47
order_009041,1,prod_00238,seller_00280,2018-01-19 22:58:00,62.33,21.02
order_018164,1,prod_00704,seller_00061,11/21/2017 00:49:00,19.57,11.42
order_025198,2,prod_00947,seller_00470,2018-01-03 09:40:00,R$ 134.22,15.01
order_004450,1,prod_01189,seller_00397,03/01/2018 08:03:00,104.75,R$ 15.07
order_005303,1,prod_00743,seller_00001,2017-11-05 19:00:00,29.23,12.98
order_016120,1,prod_00229,seller_00117,2017-12-11 16:59:00,373.5,53.18
order_006636,3,prod_01732,seller_00087,2017-07-06 11:16:00,18.81,12.22
order_012500,1,prod_00456,seller_00260,2018-04-02 08:20:00,19.69,16.05
order_022878,2,prod_01909,seller_00130,2018-03-09 08:50:00,80.7,19.27
order_014366,1,prod_01628,seller_00487,2016-10-19 13:37:00,33.25,13.87
order_019059,3,prod_00711,seller_00472,2018-05-13 17:19:00,41.6,12.76
order_018527,1,prod_01184,seller_00235,2017-05-28 22:40:00,171.49,34.1
order_004176,1,prod_01978,seller_00103,2016-04-11 16:51:00,6.54,9.77
order_008213,1,prod_01300,seller_00145,2016-10-09 09:13:00,43.34,11.49
order_005905,1,prod_01533,seller_00488,06/04/2017 20:22:00,24.82,7.19
order_016266,1,prod_00370,seller_00483,2016-02-10 21:49:00,28.91,12.88
order_003845,1,prod_01706,seller_00316,2016-07-04 10:00:00,190.28,15.52
order_025400,1,prod_01826,seller_00130,2016-12-02 09:55:00,276.94,36.47
order_025138,1,prod_00262,seller_00193,2017-04-14 22:20:00,137.58,17.18
order_004062,1,prod_00348,seller_00313,07/26/2018 12:32:00,12.44,6.5
order_013223,2,prod_01141,seller_00172,01/10/2018 14:33:00,56.56,17.77
order_007056,1,prod_00117,seller_00401,06/13/2017 09:57:00,12.44,6.94
order_006398,1,prod_01584,seller_00343,07/31/2016 14:19:00,25.15,12.03
order_018321,1,prod_00898,seller_00168,2018-06-26 20:40:00,12.22,10.74
order_002972,1,prod_01813,seller_00021,2016-01-23 22:25:00,55.79,14.36
order_024391,1,prod_00948,seller_00258,06/21/2016 22:33:00,62.79,14.47
order_020431,2,prod_00352,seller_00200,11/02/2017 16:24:00,43.48,-7.98
order_001563,1,prod_00177,seller_00139,2018-03-22 19:58:00,60.31,12.46
order_028526,1,prod_00532,seller_00335,2016-05-29 12:32:00,54.79,9.22
order_004974,1,prod_01963,seller_00405,2018-01-16 21:39:00,12.64,8.07
order_004276,1,prod_01896,seller_00416,2018-01-22 16:06:00,63.82,10.74
order_022782,1,prod_01512,seller_00341,2017-08-16 12:23:00,14.22,8.66
order_023392,1,prod_00771,seller_00117,2018-03-03 11:48:00,131.67,16.43
order_011169,2,prod_01573,seller_00092,2018-04-28 21:34:00,28.55,18.26
order_006341,1,prod_01834,seller_00182,11/06/2016 20:04:00,35.25,13.69
order_014950,1,prod_00214,seller_00082,2016-12-20 00:55:00,125.04,23.98
order_011958,2,prod_00110,seller_00037,2017-12-02 17:07:00,53.26,11.68
order_023708,4,prod_00111,seller_00040,2016-01-11 11:01:00,R$ 20.40,6.5
order_021680,2,prod_00336,seller_00101,2017-10-24 03:47:00,7.05,8.62
order_016138,2,prod_01650,seller_00460,2016-05-26 10:36:00,73.27,19.82
order_008861,3,prod_01801,seller_00158,2017-11-06 13:19:00,123.41,18.69
order_019098,2,prod_00979,seller_00289,2017-08-31 06:55:00,R$ 60.68,20.14
order_026618,1,prod_00993,seller_00123,06/18/2016 13:30:00,190.34,20.69
order_019441,1,prod_00799,seller_00491,2016-09-25 21:20:00,8.97,9.4
order_008179,1,prod_01516,seller_00209,05/13/2016 19:10:00,36.03,13.56
order_008559,2,prod_00585,seller_00056,2018-05-16 12:22:00,40.29,11.53
order_024695,1,prod_01533,seller_00441,2017-09-21 20:35:00,58.41,20.59
order_028022,3,prod_01642,seller_00203,04/11/2017 16:18:00,24.88,11.25
order_021390,1,prod_01605,seller_00088,2016-01-29 13:56:00,49.74,9.32
order_025729,3,prod_01022,seller_00225,2017-05-16 21:23:00,372.51,52.38
order_003131,1,prod_00713,seller_00071,2016-02-09 19:57:00,174.04,19.94
order_024484,1,prod_00049,seller_00499,2018-05-08 09:36:00,16.47,6.5
order_015274,1,prod_01074,seller_00175,11/17/2016 16:55:00,30.78,11.0
order_008624,1,prod_00879,seller_00370,2017-05-15 16:46:00,362.77,59.89
order_011628,3,prod_01537,seller_00178,2017-12-03 06:53:00,37.06,7.48
order_029337,2,prod_00664,seller_00404,2017-05-06 21:26:00,307.02,35.95
order_028901,1,prod_00924,seller_00440,2017-12-06 21:42:00,274.05,51.32
order_000305,3,prod_00624,seller_00149,2017-09-24 16:44:00,R$ 24.11,10.04
order_030091,1,prod_00795,seller_00418,09/03/2017 18:00:00,33.31,14.79
order_002560,1,prod_00019,seller_00432,11/16/2016 17:26:00,108.25,17.83
order_001917,2,prod_00960,seller_00345,07/14/2016 20:23:00,39.17,10.2
order_008695,1,prod_00263,seller_00023,2017-12-19 19:34:00,30.4,6.5
order_002075,1,prod_00547,seller_00154,2017-12-06 02:26:00,280.58,38.03
order_022467,2,prod_00005,seller_00192,2018-08-17 17:59:00,21.76,12.69
order_008174,1,prod_00510,seller_00004,2017-12-26 12:22:00,46.38,14.32
order_019729,1,prod_00729,seller_00452,11/03/2016 22:25:00,153.69,19.48
order_015167,2,prod_01456,seller_00177,01/17/2017 06:36:00,83.96,16.49
order_000673,1,prod_01737,seller_00426,2018-01-22 09:50:00,363.39,29.74
order_006407,1,prod_01889,seller_00297,2017-12-28 19:17:00,21.69,10.32
order_026514,1,prod_01331,seller_00208,2016-12-10 14:22:00,17.05,11.9
order_027613,1,prod_00365,seller_00410,2016-10-29 16:45:00,19.79,-9.64
order_021597,1,prod_00138,seller_00132,2016-06-30 21:47:00,164.05,20.01
order_021701,1,prod_00265,seller_00192,2018-04-24 13:16:00,71.72,16.05
order_029556,2,prod_00603,seller_00292,2017-03-09 15:28:00,130.65,24.77
order_014184,2,prod_00340,seller_00059,2016-06-16 23:07:00,98.98,9.41
order_010208,1,prod_00426,seller_00363,2018-02-17 17:24:00,57.3,18.99
order_009364,2,prod_00437,seller_00158,2016-05-01 19:14:00,227.8,24.04
order_016615,1,prod_01338,seller_00297,2017-04-13 15:45:00,60.46,17.4
order_018854,1,prod_00165,seller_00408,10/29/2017 14:42:00,58.77,15.29
order_026112,3,prod_00391,seller_00322,2018-08-14 17:19:00,135.58,20.88
order_021583,2,prod_00038,seller_00423,08/12/2017 19:58:00,59.91,22.76
order_008734,1,prod_00006,seller_00381,2016-01-19 13:20:00,55.38,13.3
order_004116,1,prod_00363,seller_00086,2018-02-28 16:44:00,13.09,11.9
order_012373,1,prod_01912,seller_00151,2018-06-24 22:54:00,58.39,11.66
order_005913,4,prod_01870,seller_00334,2017-11-21 10:24:00,R$ 143.97,29.54
order_027366,1,prod_00690,seller_00475,06/29/2018 13:07:00,101.98,19.46
order_028253,2,prod_01293,seller_00104,11/07/2016 17:02:00,52.74,17.98
order_025653,1,prod_01831,seller_00145,2016-01-22 18:27:00,27.42,7.27
order_003225,1,prod_01771,seller_00332,2017-11-15 11:03:00,229.67,50.34
order_022867,2,prod_01573,seller_00429,09/01/2017 23:00:00,65.1,14.73
order_013679,2,prod_01267,seller_00457,2016-09-07 21:22:00,134.52,24.22
order_011872,1,prod_01264,seller_00203,2016-04-21 12:26:00,89.75,9.33
order_011212,1,prod_00247,seller_00148,2017-01-21 21:13:00,36.51,9.22
order_018293,1,prod_01226,seller_00229,2017-03-18 18:14:00,28.12,13.62
order_014601,1,prod_00985,seller_00338,2017-07-24 07:37:00,10.47,6.5
order_023954,1,prod_01700,seller_00151,11/21/2017 14:37:00,124.91,28.78
order_026214,1,prod_01852,seller_00168,2016-03-13 15:56:00,24.32,6.5
order_029605,1,prod_00031,seller_00313,2016-05-18 19:09:00,216.72,30.53
order_024267,2,prod_00939,seller_00063,2018-08-06 10:53:00,37.06,15.54
order_020351,1,prod_01314,seller_00032,04/22/2018 19:33:00,37.83,11.42
order_018200,1,prod_01811,seller_00473,2016-10-28 20:54:00,7.94,8.87
order_021488,1,prod_01338,seller_00175,2017-10-25 09:03:00,91.28,12.93
order_018817,1,prod_01045,seller_00313,04/28/2016 19:46:00,202.17,33.06
order_023719,1,prod_00357,seller_00084,2017-01-30 17:54:00,27.74,9.29
order_009107,1,prod_00234,seller_00102,12/12/2017 08:43:00,35.2,7.11
order_022381,1,prod_01470,seller_00235,2016-09-14 08:56:00,48.05,R$ 10.85
order_014088,1,prod_00073,seller_00466,04/20/2017 16:52:00,71.54,13.62
order_013673,1,prod_01119,seller_00172,2017-02-01 03:28:00,129.69,28.08
order_020941,1,prod_01517,seller_00000,2016-12-16 18:40:00,16.48,13.24
order_001735,1,prod_00501,seller_00421,07/12/2018 16:08:00,34.31,6.5
order_001535,2,prod_01415,seller_00098,2017-04-15 12:19:00,26.38,13.61
order_028636,1,prod_00924,seller_00077,11/04/2016 12:30:00,124.03,25.24
order_017076,1,prod_01486,seller_00372,11/01/2016 07:36:00,87.71,25.45
order_013607,2,prod_01417,seller_00095,2017-04-10 12:01:00,67.23,6.5
order_007604,2,prod_01717,seller_00110,2017-03-10 18:04:00,15.09,10.48
order_009801,1,prod_00711,seller_00035,2016-02-06 20:28:00,34.64,11.74
order_010812,1,prod_01896,seller_00401,2017-11-03 17:38:00,65.51,17.0
order_015162,1,prod_00967,seller_00267,07/13/2016 11:23:00,121.08,27.69
order_004933,1,prod_01544,seller_00140,11/07/2016 13:53:00,21.93,16.41
order_025548,1,prod_00779,seller_00223,07/08/2017 19:52:00,24.38,6.5
order_027263,1,prod_01722,seller_00274,2017-11-14 18:26:00,117.52,24.51
order_010058,2,prod_00306,seller_00407,2017-05-24 09:36:00,41.84,6.5
order_013371,1,prod_01554,seller_00469,2018-01-15 20:17:00,247.04,24.87
order_010524,1,prod_01195,seller_00061,08/04/2017 16:25:00,13.04,7.47
order_013549,1,prod_01417,seller_00214,2017-12-17 15:01:00,60.54,6.5
order_013058,3,prod_00632,seller_00164,2017-04-10 17:42:00,253.39,35.98
order_024161,1,prod_00906,seller_00181,12/10/2017 10:15:00,34.14,6.5
order_000367,2,prod_01996,seller_00179,2016-03-13 10:04:00,21.61,16.88
order_026103,1,prod_00789,seller_00131,2017-09-18 20:54:00,43.12,14.79
order_005332,1,prod_01803,seller_00442,09/21/2016 11:57:00,31.3,16.76
order_029819,1,prod_01244,seller_00335,2017-04-12 08:37:00,118.9,22.37
order_022718,1,prod_01428,seller_00149,2017-07-29 16:37:00,64.48,13.49
order_025037,1,prod_01977,seller_00147,07/22/2016 07:48:00,21.67,8.48
order_009483,1,prod_00353,seller_00385,2016-12-16 00:41:00,4.9,15.2
order_014276,1,prod_01887,seller_00248,08/26/2018 13:34:00,47.4,15.82
order_018231,1,prod_00237,seller_00411,2017-09-07 11:52:00,65.01,16.86
order_017654,1,prod_00283,seller_00313,05/19/2016 17:38:00,110.2,25.29
order_005943,1,prod_00989,seller_00018,2017-01-01 22:12:00,42.29,10.5
order_024410,1,prod_00375,seller_00449,2016-07-01 19:12:00,90.67,22.99
order_005870,1,prod_00487,seller_00052,01/22/2017 13:01:00,342.34,35.05
order_003801,2,prod_01148,seller_00212,06/11/2017 21:02:00,138.95,21.27
order_004512,3,prod_01403,seller_00078,12/12/2016 08:52:00,47.06,16.02
order_001507,1,prod_01639,seller_00476,2016-08-09 15:35:00,334.93,16.8
order_010857,2,prod_00232,seller_00279,2017-02-01 17:44:00,33.26,8.86
order_001924,1,prod_01031,seller_00344,2016-03-24 18:23:00,50.42,7.95
order_026561,1,prod_01974,seller_00285,2016-11-02 09:05:00,94.87,22.04
order_008434,1,prod_01612,seller_00367,2017-10-05 10:30:00,45.72,9.64
order_016085,1,prod_00627,seller_00453,2018-05-29 20:33:00,13.41,6.51
order_007475,1,prod_00104,seller_00388,03/06/2018 15:47:00,26.31,6.5
order_029650,1,prod_00278,seller_00298,01/30/2017 11:05:00,27.57,12.03
order_018702,1,prod_01820,seller_00067,05/14/2018 09:52:00,311.35,44.84
order_004246,2,prod_00956,seller_00106,2017-05-06 12:28:00,19.56,6.5
order_009627,1,prod_01621,seller_00279,07/03/2018 13:03:00,23.67,8.44
order_022183,1,prod_00074,seller_00108,2018-03-08 07:30:00,184.43,28.46
order_025275,1,prod_00950,seller_00137,02/28/2016 18:19:00,121.67,24.79
order_024137,1,prod_00845,seller_00324,2017-05-30 22:05:00,139.07,23.99
order_001495,1,prod_01574,seller_00408,2018-07-05 11:29:00,111.41,22.01
order_004050,3,prod_00568,seller_00000,2018-04-20 22:05:00,11.16,10.42
order_022805,1,prod_01131,seller_00117,11/14/2016 14:13:00,51.02,11.91
order_019366,1,prod_00446,seller_00277,2016-11-03 15:46:00,6.41,11.31
order_010972,1,prod_01987,seller_00332,08/08/2016 21:55:00,144.69,20.6
order_021192,2,prod_01959,seller_00419,08/18/2018 21:14:00,34.55,14.28
order_011118,2,prod_00220,seller_00151,2018-02-07 22:06:00,52.71,9.12
order_023924,1,prod_01280,seller_00122,2018-08-24 10:04:00,138.3,19.02
order_013510,1,prod_00999,seller_00495,09/18/2017 22:06:00,68.3,13.62
order_011053,1,prod_00753,seller_00338,2016-11-27 09:48:00,42.25,6.5
order_000393,1,prod_00712,seller_00384,2018-01-01 10:12:00,96.9,21.09
order_021765,1,prod_01766,seller_00163,2018-06-22 07:46:00,155.77,27.84
order_026045,1,prod_00626,seller_00226,2016-04-14 19:39:00,72.28,13.18
order_026013,2,prod_00230,seller_00347,2018-06-03 12:16:00,47.23,21.5
order_021280,1,prod_00162,seller_00214,2017-06-30 08:21:00,46.08,13.27
order_020172,1,prod_00810,seller_00234,2018-08-02 11:42:00,95.33,27.22
order_027900,1,prod_00959,seller_00321,2016-06-30 16:55:00,121.03,28.77
order_018769,1,prod_00663,seller_00387,11/07/2016 14:32:00,9.13,9.07
order_002726,1,prod_01510,seller_00278,2018-04-16 15:22:00,71.6,16.64
order_014858,1,prod_01119,seller_00116,2018-04-28 23:48:00,19.84,11.28
order_000730,3,prod_00016,seller_00110,2016-09-16 21:08:00,12.11,10.98
order_006212,1,prod_01593,seller_00103,2016-12-17 22:04:00,68.33,11.93
order_023644,1,prod_00847,seller_00369,09/26/2017 11:17:00,42.11,7.75
order_007163,1,prod_00763,seller_00459,2017-08-01 10:34:00,24.32,10.65
order_024815,2,prod_01780,seller_00188,12/10/2017 19:54:00,236.74,42.8
order_007833,1,prod_01390,seller_00271,2017-12-30 20:51:00,160.75,15.42
order_010783,2,prod_00592,seller_00139,2018-07-25 17:23:00,64.96,13.82
order_029456,2,prod_01618,seller_00129,2018-04-23 11:14:00,20.15,11.16
order_002406,3,prod_00412,seller_00494,2017-12-04 10:15:00,42.1,10.79
order_013690,1,prod_01827,seller_00177,2017-10-27 17:46:00,58.56,15.64
order_010337,2,prod_01634,seller_00346,2016-04-03 19:36:00,38.75,11.42
order_005491,1,prod_01055,seller_00055,2016-09-05 20:58:00,39.64,12.14
order_020581,1,prod_00688,seller_00400,2016-07-29 14:24:00,46.11,13.55
order_001758,1,prod_00549,seller_00169,2018-05-07 07:19:00,24.85,12.8
order_005931,1,prod_00643,seller_00401,2016-12-02 17:17:00,25.04,12.5
order_009771,1,prod_00326,seller_00166,2017-03-11 11:09:00,16.2,6.75
order_000650,2,prod_01634,seller_00186,05/26/2017 20:13:00,41.97,6.64
order_020321,2,prod_01455,seller_00476,08/06/2018 17:17:00,50.83,12.63
order_010131,1,prod_00734,seller_00079,2017-06-20 19:38:00,172.27,26.74
order_028450,1,prod_01519,seller_00417,01/10/2017 22:20:00,88.0,17.43
order_024648,2,prod_00581,seller_00299,07/26/2017 17:49:00,21.51,8.8
order_020338,1,prod_00101,seller_00100,2017-02-21 11:53:00,62.33,19.64
order_014001,3,prod_00492,seller_00270,12/05/2016 20:51:00,70.4,18.2
order_015620,4,prod_01829,seller_00204,2018-07-25 16:33:00,38.44,19.99
order_029125,1,prod_00915,seller_00381,2016-11-27 12:35:00,107.3,17.39
order_002210,1,prod_01887,seller_00057,07/13/2016 09:38:00,119.41,22.48
order_007308,1,prod_00545,seller_00096,06/18/2016 23:01:00,45.41,12.82
order_018517,2,prod_01428,seller_00441,2017-11-24 20:42:00,241.76,38.03
order_001862,2,prod_01412,seller_00115,2018-06-10 15:38:00,63.43,17.19
order_004345,1,prod_01728,seller_00396,09/18/2016 16:16:00,224.81,25.19
order_004392,1,prod_01628,seller_00117,09/26/2017 15:05:00,131.74,19.52
order_011612,1,prod_01236,seller_00008,11/14/2017 10:12:00,68.86,16.22
order_006043,1,prod_00870,seller_00418,2016-10-26 12:56:00,118.11,29.48
order_025149,3,prod_00443,seller_00243,2017-03-10 21:45:00,67.58,15.47
order_018824,2,prod_00614,seller_00328,2018-05-28 10:26:00,109.58,13.86
order_020565,1,prod_01641,seller_00064,2017-07-30 11:10:00,91.84,17.99
order_013716,1,prod_01421,seller_00167,2017-01-24 18:54:00,35.35,16.17
order_007310,1,prod_00108,seller_00109,08/11/2016 21:24:00,53.9,15.16
order_026997,1,prod_00417,seller_00025,2017-02-07 10:14:00,9.39,12.57
order_011216,1,prod_00315,seller_00050,02/26/2018 09:19:00,58.36,6.63
order_018685,1,prod_01848,seller_00380,2018-04-05 13:21:00,117.4,21.78
order_005900,2,prod_00337,seller_00292,2016-04-09 09:25:00,181.63,11.84
order_004794,2,prod_01045,seller_00245,2018-06-04 22:31:00,140.91,14.1
order_017365,1,prod_00196,seller_00024,08/26/2018 22:15:00,117.82,22.72
order_008036,1,prod_01359,seller_00067,2018-01-11 20:12:00,221.39,40.6
order_012879,1,prod_01072,seller_00049,2017-08-21 11:30:00,36.87,8.06
order_001181,1,prod_01810,seller_00395,2017-08-12 13:44:00,25.76,8.81
order_016181,1,prod_01543,seller_00461,2018-02-19 09:54:00,72.1,16.29
order_026008,2,prod_00605,seller_00193,2018-05-31 19:19:00,146.73,30.98
order_009022,4,prod_00638,seller_00228,2016-07-10 13:08:00,12.9,6.5
order_005635,4,prod_01610,seller_00291,05/12/2017 17:07:00,432.17,72.32
order_017524,2,prod_00492,seller_00065,2016-10-03 21:45:00,57.79,12.32
order_020227,1,prod_01663,seller_00479,2018-07-25 11:00:00,143.75,15.56
order_015279,1,prod_00247,seller_00165,11/26/2016 14:31:00,128.02,28.75
order_021590,1,prod_01436,seller_00136,2016-12-26 13:56:00,90.94,25.04
order_026634,2,prod_00515,seller_00416,07/23/2016 16:31:00,29.34,6.5
order_014374,1,prod_00377,seller_00435,02/20/2018 15:38:00,46.92,11.38
order_002226,1,prod_00839,seller_00001,01/22/2017 14:39:00,33.13,10.5
order_029337,1,prod_00160,seller_00415,2017-05-13 21:26:00,82.39,11.13
order_006615,2,prod_01607,seller_00006,2016-01-06 19:47:00,216.86,20.64
order_009348,2,prod_00545,seller_00201,2016-02-02 19:14:00,273.63,29.64
order_025429,1,prod_01302,seller_00326,2017-04-15 15:20:00,34.59,13.41
order_021004,1,prod_01589,seller_00326,2017-08-24 10:17:00,15.84,7.8
order_016609,1,prod_01221,seller_00483,2018-07-27 19:02:00,47.1,12.39
order_023468,1,prod_01093,seller_00234,2017-11-09 11:11:00,118.06,23.56
order_002708,1,prod_00460,seller_00116,2017-06-04 11:54:00,21.77,14.32
order_014739,1,prod_00454,seller_00076,2018-07-12 20:01:00,104.43,R$ 19.98
order_008850,1,prod_01815,seller_00370,2018-02-07 21:29:00,215.4,30.35
order_015252,1,prod_00932,seller_00066,11/08/2016 16:44:00,13.51,8.57
order_001286,1,prod_00996,seller_00467,08/26/2018 16:43:00,121.02,19.21
order_013090,1,prod_00710,seller_00158,2018-05-18 21:36:00,268.97,17.13
order_013822,2,prod_01061,seller_00449,2017-08-19 16:22:00,R$ 59.10,6.5
order_019583,1,prod_00644,seller_00311,2017-10-06 05:24:00,66.02,13.59
order_022032,2,prod_01752,seller_00100,2017-02-14 20:08:00,63.53,20.16
order_020528,1,prod_01806,seller_00262,2017-04-09 08:48:00,73.3,18.59
order_003885,3,prod_00157,seller_00487,2016-01-16 16:39:00,84.27,19.98
order_022038,1,prod_01795,seller_00473,03/27/2018 20:18:00,197.15,32.51
order_010252,1,prod_00508,seller_00063,2017-01-27 12:47:00,24.06,10.46
order_028624,2,prod_01024,seller_00172,02/11/2016 13:21:00,134.14,R$ 33.08
order_026833,2,prod_01158,seller_00040,2016-02-02 15:40:00,265.66,49.16
order_000394,1,prod_00569,seller_00083,2016-01-13 20:53:00,32.26,12.64
order_021664,4,prod_00712,seller_00344,2018-04-14 17:01:00,186.58,30.28
order_027873,1,prod_00913,seller_00050,2016-08-12 13:11:00,68.7,13.72
order_014074,2,prod_00163,seller_00213,2017-06-10 20:39:00,294.61,38.38
order_009850,1,prod_01339,seller_00263,2017-10-22 20:07:00,45.07,13.16
order_002477,2,prod_00986,seller_00246,05/12/2017 12:02:00,38.22,8.57
order_009371,1,prod_01447,seller_00115,2016-11-23 18:45:00,198.41,25.91
order_025369,1,prod_00927,seller_00105,2017-03-07 17:55:00,24.53,6.5
order_027011,1,prod_00819,seller_00357,2017-04-12 16:21:00,82.09,12.98
order_014269,1,prod_01548,seller_00385,2018-07-26 17:20:00,14.09,15.9
order_003419,1,prod_00720,seller_00008,11/28/2016 17:58:00,98.99,19.65
order_000230,1,prod_00528,seller_00473,12/28/2017 15:42:00,72.14,23.68
order_017038,3,prod_01324,seller_00046,2018-01-31 14:25:00,29.69,15.57
order_016925,1,prod_01681,seller_00134,2017-08-31 19:41:00,12.25,8.78
order_006466,1,prod_01277,seller_00232,2016-05-29 10:13:00,45.77,13.2
order_001374,1,prod_01955,seller_00422,2017-08-31 22:06:00,65.37,18.13
order_013079,2,prod_01872,seller_00395,2018-08-16 19:37:00,57.24,8.87
order_000330,1,prod_00023,seller_00411,2018-04-02 07:28:00,38.2,15.34
order_025485,1,prod_00364,seller_00206,03/14/2017 21:44:00,208.6,32.93
order_004086,2,prod_00764,seller_00014,08/04/2018 21:22:00,15.52,10.93
order_011991,1,prod_01329,seller_00325,2017-05-27 07:47:00,109.27,20.1
order_023040,3,prod_01662,seller_00007,2017-06-06 21:15:00,77.85,19.45
order_014347,1,prod_01805,seller_00364,2017-05-20 17:11:00,19.95,8.01
