customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
custid_009989_022836,cust_009989,98269,fortaleza,CE
custid_012835_015831,cust_012835,83052,maceio,AL
custid_012848_002022,cust_012848,85412,porto alegre,RS
custid_005554_025807,cust_005554,12338,santos,SP
custid_010408_018232,cust_010408,23577,campinas,SP
custid_012289_009385,cust_012289,74868,sao paulo,SP
custid_007330_002685,cust_007330,32907,sorocaba,SP
custid_001347_026610,cust_001347,41009,londrina,PR
custid_015560_000071,cust_015560,76094,sorocaba,SP
custid_004243_001025,cust_004243,61462,campinas,SP
custid_016490_014714,cust_016490,17867,sao paulo,SP
custid_007928_012751,cust_007928,36584,duque de caxias,RJ
custid_018891_013908,cust_018891,88152,natal,
custid_017060_001189,cust_017060,49764,salvador,BA
custid_008570_024292,cust_008570,44253,contagem,MG
custid_015779_011690,cust_015779,98887,campinas,SP
custid_015641_003499,cust_015641,14765,contagem,MG
custid_007137_027297,cust_007137,83980,florianopolis,SC
custid_004513_017051,cust_004513,93495,londrina,PR
custid_009061_012791,cust_009061,54216,curitiba,PR
custid_013185_018806,cust_013185,35542,niteroi,RJ
custid_009158_002709,cust_009158,20521,santos,SP
custid_014900_019116,cust_014900,94370,sao paulo,SP
custid_005539_016464,cust_005539,12120,contagem,MG
custid_017135_004242,cust_017135,22656,santos,SP
custid_011081_001359,cust_011081,59214,joinville,SC
custid_007324_012931,cust_007324,14956,brasilia,DF
custid_001287_009840,cust_001287,45279,sao paulo,SP
custid_017305_014106,cust_017305,91048,duque de caxias,RJ
custid_006733_028161,cust_006733,86127,santos,SP
custid_005246_017263,cust_005246,60535,campinas,SP
custid_015898_001578,cust_015898,98646,niteroi,RJ
custid_014592_021055,cust_014592,70582,contagem,MG
custid_001312_001509,cust_001312,1267,porto alegre,RS
custid_006692_026328,cust_006692,15996,santos,SP
custid_012160_020328,cust_012160,81939,goiania,GO
custid_014680_012780,cust_014680,62906,sorocaba,SP
custid_013790_004112,cust_013790,94757,campinas,SP
custid_013919_022707,cust_013919,27916,sao paulo,SP
custid_005320_013942,cust_005320,81348,duque de caxias,RJ
custid_011337_001845,cust_011337,99264,curitiba,PR
custid_018428_012243,cust_018428,38117,sorocaba,SP
custid_010848_012399,cust_010848,12859,belo horizonte,MG
custid_013569_007838,cust_013569,60154,fortaleza,CE
custid_018249_006963,cust_018249,6741,contagem,MG
custid_017814_013769,cust_017814,3000,sorocaba,SP
custid_003500_015700,cust_003500,39175,duque de caxias,RJ
custid_001596_012002,cust_001596,2560,campinas,SP
custid_010495_004332,cust_010495,30679,santos,SP
custid_013278_025259,cust_013278,55156,sao luis,MA
custid_018792_011678,cust_018792,81887,sao paulo,SP
custid_012686_020130,cust_012686,11469,campinas,SP
custid_006074_003614,cust_006074,18347,santos,SP
custid_014899_002108,cust_014899,71591,sao paulo,SP
custid_016750_014409,cust_016750,64045,sorocaba,
custid_004735_025088,cust_004735,94293,belem,PA
custid_002367_010778,cust_002367,77655,brasilia,DF
custid_006965_007773,cust_006965,93549,campinas,
custid_007317_019934,cust_007317,98678,santos,SP
custid_008832_024904,cust_008832,19015,florianopolis,SC
custid_008079_012888,cust_008079,52844,campinas,SP
custid_006123_005323,cust_006123,19219,sao paulo,SP
custid_002580_017096,cust_002580,18143,sao paulo,SP
custid_007800_011351,cust_007800,85554,niteroi,RJ
custid_005824_004183,cust_005824,37648,santos,
custid_012828_027843,cust_012828,80736,contagem,MG
custid_002932_028047,cust_002932,38355,rio de janeiro,RJ
custid_007749_028389,cust_007749,59021,sorocaba,SP
custid_006147_027008,cust_006147,43084,belo horizonte,MG
custid_003294_000636,cust_003294,34029,rio de janeiro,RJ
custid_012007_008983,cust_012007,69549,niteroi,RJ
custid_017057_021900,cust_017057,33830,niteroi,RJ
custid_010634_004512,cust_010634,97716,campinas,SP
custid_006315_001193,cust_006315,4978,belo horizonte,MG
custid_012002_000045,cust_012002,16968,belem,PA
custid_009266_026693,cust_009266,34266,brasilia,DF
custid_002459_017360,cust_002459,59497,londrina,PR
custid_009046_022093,cust_009046,46761,campinas,SP
custid_018424_013866,cust_018424,43628,sao paulo,SP
custid_009355_006786,cust_009355,54368,porto alegre,RS
custid_005245_002963,cust_005245,28768,sao paulo,
custid_006443_009776,cust_006443,17785,sorocaba,SP
custid_009918_024988,cust_009918,77156,florianopolis,SC
custid_008997_004515,cust_008997,54103,santos,SP
custid_013556_009581,cust_013556,14048,sao paulo,SP
custid_011453_014267,cust_011453,6233,recife,PE
custid_003296_027756,cust_003296,28842,curitiba,PR
custid_013511_001975,cust_013511,97256,belo horizonte,
custid_017817_024445,cust_017817,17047,uberlandia,MG
custid_016974_026231,cust_016974,90457,londrina,PR
custid_009994_012603,cust_009994,50873,niteroi,RJ
custid_018737_018066,cust_018737,21994,sorocaba,SP
custid_013988_018480,cust_013988,25438,niteroi,RJ
custid_012147_011906,cust_012147,95093,campo grande,MS
custid_013700_006889,cust_013700,5475,rio de janeiro,RJ
custid_008031_024640,cust_008031,32553,santos,SP
custid_010170_027141,cust_010170,35288,campinas,SP
custid_010458_019284,cust_010458,35794,campinas,SP
custid_005176_025667,cust_005176,36204,campinas,SP
custid_006663_023213,cust_006663,4993,recife,PE
custid_002620_014912,cust_002620,65091,duque de caxias,RJ
custid_014047_021372,cust_014047,65822,sao paulo,SP
custid_011927_000432,cust_011927,87119,sao paulo,SP
custid_004890_005167,cust_004890,92391,maceio,AL
custid_001160_028544,cust_001160,64220,niteroi,RJ
custid_010860_001832,cust_010860,87699,salvador,BA
custid_006679_015930,cust_006679,62369,uberlandia,MG
custid_016204_025540,cust_016204,44982,campinas,SP
custid_004710_025245,cust_004710,98536,florianopolis,SC
custid_010847_010264,cust_010847,28286,sao paulo,SP
custid_007664_000037,cust_007664,1726,uberlandia,MG
custid_018637_014574,cust_018637,18625,florianopolis,SC
custid_005412_019549,cust_005412,32755,brasilia,DF
custid_000293_026755,cust_000293,19348,sorocaba,SP
custid_000130_019998,cust_000130,27731,contagem,MG
custid_005489_004593,cust_005489,27068,duque de caxias,RJ
custid_001455_000713,cust_001455,15322,niteroi,RJ
custid_018466_000559,cust_018466,6014,londrina,PR
custid_001123_013254,cust_001123,78383,santos,SP
custid_006738_029130,cust_006738,90658,santos,SP
custid_009731_002335,cust_009731,37071,rio de janeiro,RJ
custid_010380_013091,cust_010380,73342,belem,PA
custid_007857_004537,cust_007857,48401,uberlandia,MG
custid_014669_012612,cust_014669,47138,campinas,SP
custid_004003_024898,cust_004003,59534,rio de janeiro,RJ
custid_013978_006131,cust_013978,66784,caxias do sul,RS
custid_012045_007002,cust_012045,73685,brasilia,DF
custid_013090_013092,cust_013090,66992,fortaleza,CE
custid_011614_023894,cust_011614,45907,belo horizonte,MG
custid_013360_010437,cust_013360,66387,fortaleza,CE
custid_010682_026008,cust_010682,48073,feira de santana,BA
custid_006019_022269,cust_006019,74564,uberlandia,MG
custid_009053_007432,cust_009053,67340,maceio,AL
custid_012858_018964,cust_012858,5364,uberlandia,MG
custid_018565_013017,cust_018565,13309,fortaleza,CE
custid_004333_023121,cust_004333,74685,sao paulo,SP
custid_015899_013879,cust_015899,95508,uberlandia,MG
custid_008295_003747,cust_008295,38903,rio de janeiro,RJ
custid_018703_011600,cust_018703,22959,sorocaba,SP
custid_001809_001597,cust_001809,48427,contagem,MG
custid_000413_029437,cust_000413,4323,caxias do sul,RS
custid_013839_028626,cust_013839,29521,belo horizonte,MG
custid_004004_014641,cust_004004,47882,rio de janeiro,RJ
custid_011039_019453,cust_011039,83349,campinas,SP
custid_003727_014080,cust_003727,58349,sao paulo,SP
custid_011325_009372,cust_011325,93507,curitiba,PR
custid_009234_029575,cust_009234,97486,feira de santana,BA
custid_001123_017472,cust_001123,78383,santos,SP
custid_018650_004302,cust_018650,25979,belo horizonte,MG
custid_013764_003006,cust_013764,17136,caxias do sul,RS
custid_010421_024623,cust_010421,3883,belo horizonte,MG
custid_017170_013285,cust_017170,2258,campo grande,MS
custid_009465_028877,cust_009465,28852,cuiaba,MT
custid_015736_025210,cust_015736,30352,campinas,SP
custid_010984_017009,cust_010984,6350,duque de caxias,RJ
custid_008141_007523,cust_008141,20169,sorocaba,SP
custid_013076_005830,cust_013076,59109,porto alegre,RS
custid_008242_028759,cust_008242,8861,contagem,MG
custid_007383_021391,cust_007383,80516,campo grande,MS
custid_000258_018125,cust_000258,73932,campinas,SP
custid_009109_001559,cust_009109,79083,campinas,SP
custid_014974_013313,cust_014974,18072,campinas,SP
custid_017840_013528,cust_017840,13591,niteroi,RJ
custid_010232_019213,cust_010232,7441,salvador,BA
custid_014840_016310,cust_014840,6816,campinas,SP
custid_016616_019317,cust_016616,15916,porto alegre,RS
custid_016897_023087,cust_016897,84863,uberlandia,MG
custid_001287_023189,cust_001287,45279,sao paulo,SP
custid_011043_002107,cust_011043,56276,recife,PE
custid_014764_027198,cust_014764,10586,fortaleza,CE
custid_000422_027180,cust_000422,24362,belo horizonte,MG
custid_002636_011878,cust_002636,40384,uberlandia,MG
custid_000334_029842,cust_000334,58060,santos,SP
custid_006402_010447,cust_006402,40166,sao paulo,SP
custid_003250_012561,cust_003250,64875,uberlandia,MG
custid_006964_015863,cust_006964,30536,brasilia,DF
custid_000852_022304,cust_000852,85270,salvador,BA
custid_017891_013936,cust_017891,59122,campinas,SP
custid_008770_007939,cust_008770,62993,florianopolis,SC
custid_017753_016105,cust_017753,93961,sao paulo,SP
custid_010433_019637,cust_010433,37253,curitiba,
custid_008399_013532,cust_008399,54623,sorocaba,SP
custid_006741_008027,cust_006741,25702,fortaleza,CE
custid_011198_019451,cust_011198,33173,campinas,SP
custid_014789_022249,cust_014789,96483,goiania,GO
custid_006778_017290,cust_006778,32862,brasilia,DF
custid_004311_009228,cust_004311,90802,joinville,SC
custid_008529_011885,cust_008529,68936,sao paulo,SP
custid_006787_000760,cust_006787,28819,cuiaba,MT
custid_013885_000986,cust_013885,70912,recife,PE
custid_007475_012614,cust_007475,89929,goiania,GO
custid_007447_019636,cust_007447,87961,contagem,MG
custid_011847_000324,cust_011847,96716,santos,SP
custid_002332_019791,cust_002332,89589,sorocaba,SP
custid_001331_028527,cust_001331,37632,caxias do sul,RS
custid_010666_010245,cust_010666,97805,joao pessoa,PB
custid_018260_016679,cust_018260,37478,campinas,SP
custid_010588_011735,cust_010588,19659,sorocaba,SP
custid_016038_013030,cust_016038,24960,sao paulo,SP
custid_009141_001785,cust_009141,52264,sorocaba,SP
custid_009326_004382,cust_009326,40222,curitiba,PR
custid_018894_024494,cust_018894,59170,joinville,SC
custid_001710_024936,cust_001710,22728,curitiba,PR
custid_009416_009476,cust_009416,24804,feira de santana,BA
custid_014072_021723,cust_014072,2766,sao paulo,SP
custid_006453_012646,cust_006453,67736,sao paulo,SP
custid_000963_015321,cust_000963,32209,aracaju,SE
custid_012235_015698,cust_012235,3666,campinas,SP
custid_011550_013425,cust_011550,61544,recife,PE
custid_012529_019904,cust_012529,32634,santos,SP
custid_016422_015012,cust_016422,87582,campinas,SP
custid_018356_015234,cust_018356,21988,londrina,PR
custid_014474_017254,cust_014474,59061,santos,SP
custid_007644_007407,cust_007644,66183,porto alegre,RS
custid_013384_012544,cust_013384,38909,curitiba,PR
custid_002369_018101,cust_002369,65510,sao paulo,SP
custid_005085_007313,cust_005085,6247,sao paulo,SP
custid_008277_002648,cust_008277,77033,belem,PA
custid_004754_002586,cust_004754,81397,feira de santana,BA
custid_013047_014328,cust_013047,80257,porto alegre,RS
custid_001654_011009,cust_001654,62278,sorocaba,SP
custid_004936_003182,cust_004936,33366,londrina,PR
custid_007420_011672,cust_007420,26786,santos,SP
custid_003587_018761,cust_003587,92509,niteroi,RJ
custid_009086_004803,cust_009086,52587,caxias do sul,RS
custid_010974_004218,cust_010974,58012,fortaleza,CE
custid_010496_005692,cust_010496,88111,fortaleza,CE
custid_017495_029027,cust_017495,13320,duque de caxias,RJ
custid_011003_012779,cust_011003,98672,uberlandia,MG
custid_000112_009371,cust_000112,6931,niteroi,RJ
custid_017652_013591,cust_017652,59919,belo horizonte,MG
custid_015198_007378,cust_015198,68168,brasilia,
custid_005844_001754,cust_005844,43588,sao luis,MA
custid_003427_027321,cust_003427,55391,brasilia,DF
custid_016937_010538,cust_016937,54546,fortaleza,
custid_001116_005372,cust_001116,33259,feira de santana,BA
custid_016212_024333,cust_016212,95812,joinville,SC
custid_006380_015545,cust_006380,74213,sorocaba,SP
custid_006467_022290,cust_006467,5094,joao pessoa,PB
custid_001022_001613,cust_001022,18403,campinas,SP
custid_013065_005829,cust_013065,10119,sorocaba,SP
custid_012271_020340,cust_012271,9141,sorocaba,SP
custid_017574_027990,cust_017574,57278,campo grande,MS
custid_010778_024581,cust_010778,51347,porto alegre,RS
custid_008062_002015,cust_008062,56694,sorocaba,
custid_006116_021234,cust_006116,42691,curitiba,PR
custid_010848_028843,cust_010848,12859,belo horizonte,MG
custid_018445_025143,cust_018445,14906,feira de santana,BA
custid_004971_005756,cust_004971,92516,feira de santana,BA
custid_018526_000603,cust_018526,8292,belo horizonte,MG
custid_014278_005329,cust_014278,94220,londrina,PR
custid_004211_024897,cust_004211,47364,sorocaba,SP
custid_002661_000865,cust_002661,78711,caxias do sul,RS
custid_000257_023062,cust_000257,37890,contagem,MG
custid_009273_016627,cust_009273,84520,sao paulo,SP
custid_009694_021202,cust_009694,47349,sorocaba,SP
custid_005201_023138,cust_005201,72655,campinas,SP
custid_018877_025205,cust_018877,17181,santos,
custid_016584_016865,cust_016584,33228,santos,SP
custid_014041_028963,cust_014041,11271,duque de caxias,RJ
custid_009687_011220,cust_009687,37515,cuiaba,MT
custid_018458_004830,cust_018458,68571,niteroi,RJ
custid_007684_021368,cust_007684,97809,campo grande,MS
custid_010005_005344,cust_010005,33781,joinville,SC
custid_009534_027824,cust_009534,83853,niteroi,RJ
custid_018529_015316,cust_018529,62308,santos,SP
custid_017309_030068,cust_017309,13682,sao paulo,SP
custid_006476_012797,cust_006476,31989,londrina,PR
custid_002880_017157,cust_002880,24190,sao paulo,SP
custid_005353_015455,cust_005353,24349,vitoria,ES
custid_009564_027078,cust_009564,37268,niteroi,RJ
custid_007977_003873,cust_007977,35625,recife,PE
custid_000356_000179,cust_000356,76460,duque de caxias,RJ
custid_010284_020967,cust_010284,31446,sao luis,MA
custid_018772_007436,cust_018772,71461,belem,PA
custid_004155_021996,cust_004155,69784,natal,RN
custid_003319_005958,cust_003319,21539,contagem,MG
custid_003102_014110,cust_003102,65079,campinas,SP
custid_014181_001800,cust_014181,24121,sao paulo,SP
custid_016868_021850,cust_016868,82207,recife,PE
custid_009760_014648,cust_009760,64910,natal,RN
custid_004296_015082,cust_004296,3263,brasilia,DF
custid_000810_006038,cust_000810,66690,rio de janeiro,RJ
custid_007846_008221,cust_007846,71589,londrina,PR
custid_018235_029104,cust_018235,31778,sorocaba,SP
custid_017434_013895,cust_017434,85532,santos,SP
custid_014218_002801,cust_014218,15637,sorocaba,SP
custid_000153_020628,cust_000153,88832,contagem,MG
custid_016669_002922,cust_016669,55398,sorocaba,SP
custid_005400_026772,cust_005400,25708,feira de santana,BA
custid_014967_012856,cust_014967,8018,vitoria,ES
custid_003367_027346,cust_003367,52283,campinas,SP
custid_012296_019104,cust_012296,50731,uberlandia,MG
custid_000893_001245,cust_000893,27194,sao paulo,SP
custid_016344_023515,cust_016344,95355,rio de janeiro,RJ
custid_005446_004053,cust_005446,30104,rio de janeiro,RJ
custid_010705_005931,cust_010705,8807,caxias do sul,
custid_009880_003239,cust_009880,28276,sorocaba,SP
custid_016900_000108,cust_016900,65671,salvador,BA
custid_010014_022694,cust_010014,44056,rio de janeiro,RJ
custid_014802_016150,cust_014802,44414,santos,SP
custid_018424_021830,cust_018424,43628,sao paulo,SP
custid_002547_014728,cust_002547,54367,rio de janeiro,RJ
custid_003407_018158,cust_003407,73152,porto alegre,RS
custid_007502_029819,cust_007502,55790,londrina,PR
custid_008984_011319,cust_008984,18068,londrina,PR
custid_013958_020679,cust_013958,15180,goiania,GO
custid_003093_003534,cust_003093,4650,feira de santana,BA
custid_012442_004394,cust_012442,88524,belem,PA
custid_001000_011330,cust_001000,98507,belem,PA
custid_017501_014966,cust_017501,92936,campinas,SP
custid_007554_027838,cust_007554,57769,sorocaba,SP
custid_009416_017565,cust_009416,24804,feira de santana,BA
custid_014620_003567,cust_014620,92755,campinas,SP
custid_009908_019577,cust_009908,92732,porto alegre,RS
custid_004717_007433,cust_004717,20275,sao paulo,SP
custid_009103_019983,cust_009103,23093,santos,SP
custid_002579_021823,cust_002579,37697,sao paulo,SP
custid_007436_011317,cust_007436,84423,belo horizonte,MG
custid_000453_005494,cust_000453,73906,santos,SP
custid_005771_027087,cust_005771,67597,recife,PE
custid_004063_017357,cust_004063,23885,belo horizonte,MG
custid_000055_004299,cust_000055,86178,santos,SP
custid_011931_019798,cust_011931,74890,vitoria,ES
custid_008071_005872,cust_008071,3962,sao paulo,SP
custid_018592_004838,cust_018592,47043,sorocaba,SP
custid_000700_007598,cust_000700,65241,joinville,SC
custid_013588_027224,cust_013588,28333,caxias do sul,RS
custid_011579_001789,cust_011579,84123,curitiba,PR
custid_000762_024175,cust_000762,53158,campinas,SP
custid_017845_013739,cust_017845,41759,sorocaba,SP
custid_016739_013662,cust_016739,31316,belo horizonte,MG
custid_016153_019472,cust_016153,83137,sorocaba,SP
custid_007439_007195,cust_007439,63550,niteroi,RJ
custid_007440_020032,cust_007440,7970,porto alegre,RS
custid_003930_014746,cust_003930,30662,santos,
custid_005920_007464,cust_005920,77463,campinas,SP
custid_014115_019209,cust_014115,78729,santos,SP
custid_014444_009230,cust_014444,89976,rio de janeiro,RJ
custid_015259_027359,cust_015259,6075,contagem,MG
custid_012701_006330,cust_012701,70100,curitiba,PR
custid_006900_000010,cust_006900,38930,belo horizonte,MG
custid_017147_010839,cust_017147,7726,sao luis,MA
custid_008730_005868,cust_008730,38449,londrina,PR
custid_001116_008855,cust_001116,33259,feira de santana,BA
custid_003099_017810,cust_003099,39218,sao paulo,SP
custid_016238_027185,cust_016238,99540,santos,SP
custid_003382_011457,cust_003382,24652,florianopolis,SC
custid_003461_026822,cust_003461,86852,campinas,SP
custid_014161_017164,cust_014161,69854,porto alegre,RS
custid_011988_030081,cust_011988,22936,porto alegre,RS
custid_004151_030046,cust_004151,76157,fortaleza,CE
custid_009665_015462,cust_009665,62956,sao paulo,SP
custid_009636_010585,cust_009636,6062,rio de janeiro,RJ
custid_012952_019168,cust_012952,89580,sao paulo,SP
custid_017362_021242,cust_017362,4571,duque de caxias,RJ
custid_015075_008515,cust_015075,85289,campinas,SP
custid_010457_001344,cust_010457,87251,contagem,MG
custid_017423_000372,cust_017423,42861,santos,SP
custid_011359_015806,cust_011359,32291,belem,PA
custid_012368_000909,cust_012368,86047,niteroi,RJ
custid_004925_014915,cust_004925,27615,salvador,BA
custid_015526_021037,cust_015526,67155,porto alegre,RS
custid_003942_016880,cust_003942,26464,belo horizonte,MG
custid_003453_027669,cust_003453,90774,sorocaba,SP
custid_004610_022411,cust_004610,58381,porto alegre,RS
custid_006766_017690,cust_006766,42765,campinas,SP
custid_014850_016210,cust_014850,12130,campinas,SP
custid_017356_011662,cust_017356,12574,sorocaba,SP
custid_000173_019616,cust_000173,11529,porto alegre,RS
custid_005640_011415,cust_005640,34715,sorocaba,SP
custid_002927_001244,cust_002927,36745,belo horizonte,MG
custid_016033_001195,cust_016033,38039,contagem,MG
custid_001582_002990,cust_001582,14860,campinas,SP
custid_012611_017807,cust_012611,83344,niteroi,RJ
custid_002624_015704,cust_002624,43842,joinville,SC
custid_012090_028400,cust_012090,98859,sorocaba,SP
custid_014396_000256,cust_014396,83439,sao paulo,SP
custid_016113_016365,cust_016113,76515,santos,SP
custid_007436_008205,cust_007436,84423,belo horizonte,MG
custid_001582_028562,cust_001582,14860,campinas,SP
custid_001021_014769,cust_001021,16236,vitoria,ES
custid_009097_020476,cust_009097,77896,campinas,
custid_009564_024183,cust_009564,37268,niteroi,RJ
custid_005589_028288,cust_005589,88418,feira de santana,BA
custid_002199_027623,cust_002199,41726,contagem,MG
custid_009885_017616,cust_009885,14714,curitiba,PR
custid_014086_021410,cust_014086,49528,salvador,BA
custid_006062_004784,cust_006062,73277,sao paulo,SP
custid_005110_013663,cust_005110,89801,sorocaba,SP
custid_009477_007522,cust_009477,10201,salvador,BA
custid_012091_009304,cust_012091,6390,sorocaba,SP
custid_004983_015870,cust_004983,70777,belem,PA
custid_006021_023074,cust_006021,36156,sorocaba,SP
custid_011615_022636,cust_011615,10324,florianopolis,SC
custid_011450_005912,cust_011450,38924,campinas,SP
custid_009713_027268,cust_009713,44913,londrina,PR
custid_011598_013886,cust_011598,77462,sorocaba,SP
custid_016149_021077,cust_016149,67809,sorocaba,SP
custid_009435_021314,cust_009435,52411,caxias do sul,RS
custid_008841_020051,cust_008841,64081,sao paulo,SP
custid_018429_016330,cust_018429,10706,cuiaba,MT
custid_017609_021257,cust_017609,9961,rio de janeiro,RJ
custid_012059_022287,cust_012059,38056,rio de janeiro,RJ
custid_016473_001379,cust_016473,13182,sorocaba,SP
custid_002602_007689,cust_002602,92970,curitiba,PR
custid_009355_003688,cust_009355,54368,porto alegre,RS
custid_007639_020226,cust_007639,42694,natal,RN
custid_004998_028734,cust_004998,66235,campinas,SP
custid_000097_015659,cust_000097,49215,belo horizonte,MG
custid_006112_003790,cust_006112,31828,niteroi,RJ
custid_001894_008812,cust_001894,87896,brasilia,DF
custid_015856_016182,cust_015856,49769,uberlandia,MG
custid_015369_000652,cust_015369,42412,uberlandia,MG
custid_000249_029114,cust_000249,31509,niteroi,RJ
custid_001774_011665,cust_001774,21729,joinville,SC
custid_000953_019761,cust_000953,68931,sorocaba,SP
custid_008469_005328,cust_008469,54079,uberlandia,MG
custid_003703_007219,cust_003703,69055,sao paulo,SP
custid_018370_026785,cust_018370,33725,feira de santana,BA
custid_014260_011162,cust_014260,10822,campo grande,MS
custid_016977_000012,cust_016977,77420,santos,SP
custid_009898_006152,cust_009898,42495,florianopolis,SC
custid_017791_011663,cust_017791,18928,sorocaba,SP
custid_009504_002810,cust_009504,65602,caxias do sul,RS
custid_006065_002689,cust_006065,66661,curitiba,PR
custid_004520_011161,cust_004520,45363,joinville,SC
custid_006590_013478,cust_006590,47254,campinas,SP
custid_002163_022377,cust_002163,64222,sorocaba,SP
custid_003967_012616,cust_003967,91313,sao luis,MA
custid_001299_009858,cust_001299,57717,porto alegre,RS
custid_007883_023887,cust_007883,74568,niteroi,
custid_015226_012363,cust_015226,86315,campinas,SP
custid_002268_023119,cust_002268,91417,brasilia,DF
custid_006658_019300,cust_006658,66614,salvador,BA
custid_011840_028986,cust_011840,68466,florianopolis,SC
custid_004382_001506,cust_004382,41517,campinas,SP
custid_016915_004366,cust_016915,90755,campinas,SP
custid_006084_010588,cust_006084,55689,santos,SP
custid_006077_014392,cust_006077,53848,caxias do sul,RS
custid_001915_002130,cust_001915,99161,joao pessoa,PB
custid_001991_001648,cust_001991,48263,sao luis,MA
custid_013957_015928,cust_013957,40137,campinas,SP
custid_017673_017114,cust_017673,82071,santos,SP
custid_010163_006766,cust_010163,11798,sao paulo,SP
custid_010391_026055,cust_010391,78394,campinas,SP
custid_000669_004144,cust_000669,54609,sorocaba,SP
custid_005126_008201,cust_005126,44613,belem,PA
custid_010895_029998,cust_010895,35390,campinas,SP
custid_014335_014830,cust_014335,30101,fortaleza,CE
custid_005844_009937,cust_005844,43588,sao luis,MA
custid_000604_013603,cust_000604,57271,duque de caxias,RJ
custid_002283_028366,cust_002283,39806,sao paulo,SP
custid_017471_012597,cust_017471,29283,belem,PA
custid_015374_019093,cust_015374,75397,curitiba,PR
custid_009957_023323,cust_009957,88396,sorocaba,SP
custid_001532_014963,cust_001532,25278,niteroi,RJ
custid_004693_029384,cust_004693,37618,campinas,SP
custid_008220_029875,cust_008220,28122,uberlandia,MG
custid_015901_001543,cust_015901,25345,londrina,PR
custid_008317_012120,cust_008317,68906,campinas,
custid_011895_019510,cust_011895,39610,salvador,BA
custid_017803_017540,cust_017803,18097,santos,SP
custid_012102_024464,cust_012102,85514,campinas,SP
custid_018355_024391,cust_018355,70746,sao paulo,SP
custid_008882_014408,cust_008882,63674,maceio,AL
custid_006607_014893,cust_006607,72286,florianopolis,SC
custid_011570_000032,cust_011570,92364,campinas,SP
custid_012758_007187,cust_012758,31078,belem,PA
custid_011589_027427,cust_011589,96314,fortaleza,CE
custid_003721_024697,cust_003721,16227,belem,PA
custid_001567_026455,cust_001567,67165,feira de santana,BA
custid_003929_012213,cust_003929,72076,santos,SP
custid_011561_027156,cust_011561,47153,niteroi,RJ
custid_007823_017994,cust_007823,73917,sao paulo,SP
custid_007650_017323,cust_007650,62804,sorocaba,SP
custid_015824_025094,cust_015824,50953,sao paulo,SP
custid_012398_017325,cust_012398,63934,contagem,MG
custid_016158_008749,cust_016158,12394,vitoria,ES
custid_008552_000745,cust_008552,81183,brasilia,DF
custid_016770_004083,cust_016770,36467,curitiba,PR
custid_015636_002877,cust_015636,29320,joao pessoa,PB
custid_011595_022946,cust_011595,34791,contagem,MG
custid_007081_009933,cust_007081,36457,santos,SP
custid_015648_024585,cust_015648,80716,sao paulo,SP
custid_009805_002651,cust_009805,44048,porto alegre,RS
custid_004709_026365,cust_004709,58283,caxias do sul,RS
custid_012767_026239,cust_012767,46995,campinas,SP
custid_002035_018205,cust_002035,54421,curitiba,PR
custid_012012_028154,cust_012012,47510,duque de caxias,
custid_000986_027281,cust_000986,39168,sao paulo,SP
custid_011901_007146,cust_011901,50691,campinas,SP
custid_015680_000957,cust_015680,71336,maceio,
custid_000983_002110,cust_000983,27824,campinas,SP
custid_017971_020296,cust_017971,82160,uberlandia,MG
custid_010390_005108,cust_010390,85485,sorocaba,
custid_006523_024441,cust_006523,88695,sao paulo,
custid_006802_007631,cust_006802,45791,sorocaba,SP
custid_017003_029553,cust_017003,48832,sao paulo,SP
custid_013966_027454,cust_013966,38467,campinas,SP
custid_003786_029059,cust_003786,97927,aracaju,SE
custid_005344_027692,cust_005344,10742,duque de caxias,RJ
custid_016247_019837,cust_016247,78737,joinville,SC
custid_004315_013535,cust_004315,82684,santos,SP
custid_005447_010960,cust_005447,59631,belo horizonte,MG
custid_016493_025290,cust_016493,67273,belo horizonte,MG
custid_005573_008847,cust_005573,9093,campinas,SP
custid_011899_012911,cust_011899,11022,contagem,MG
custid_013032_027347,cust_013032,57334,campinas,SP
custid_001559_025221,cust_001559,76880,duque de caxias,RJ
custid_000439_022182,cust_000439,82893,sorocaba,SP
custid_015506_020244,cust_015506,63249,santos,SP
custid_009155_017853,cust_009155,86294,duque de caxias,RJ
custid_018882_010391,cust_018882,63563,brasilia,DF
custid_002839_019344,cust_002839,18789,porto alegre,RS
custid_010630_004640,cust_010630,3827,goiania,GO
custid_018437_002399,cust_018437,28174,uberlandia,MG
custid_013146_007310,cust_013146,87149,niteroi,
custid_006374_017276,cust_006374,28490,niteroi,RJ
custid_005223_026286,cust_005223,59402,santos,SP
custid_004468_012000,cust_004468,33873,caxias do sul,RS
custid_012117_014024,cust_012117,36472,duque de caxias,RJ
custid_016277_025080,cust_016277,59594,rio de janeiro,RJ
custid_004389_009597,cust_004389,62783,belo horizonte,MG
custid_003737_025049,cust_003737,19297,sao paulo,SP
custid_003398_002625,cust_003398,56996,sorocaba,SP
custid_010260_023592,cust_010260,71871,campinas,SP
custid_002394_011340,cust_002394,30323,sao paulo,SP
custid_000284_019532,cust_000284,45236,santos,SP
custid_002956_003346,cust_002956,16605,santos,SP
custid_002913_019257,cust_002913,99681,salvador,BA
custid_007958_015835,cust_007958,1584,brasilia,DF
custid_004932_021051,cust_004932,51590,belo horizonte,MG
