order_id,customer_unique_id,order_status,order_purchase_timestamp,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_delay_days,order_value
order_001159,cust_014462,delivered,2017-11-09 12:40:00,2017-11-09,2017-11-09 15:34:27.586365372,2017-11-11 09:50:02.597723208,2017-12-01 00:15:37.590804698,2017-11-26 12:40:00,4.483073967646968,33.160000000000004
order_024040,cust_015856,delivered,2016-10-23 12:35:00,2016-10-23,2016-10-23 14:10:15.584085276,2016-10-24 15:16:25.000000000,2016-11-04 12:22:19.000000000,2016-11-03 12:35:00,0.9911921296296297,136.07999999999998
order_025762,cust_015959,delivered,2018-08-12 19:38:00,2018-08-12,2018-08-13 06:28:03.772296182,2018-08-15 02:40:18.911617436,2018-08-18 23:26:49.548418501,2018-08-18 19:38:00,0.15890681039931712,38.129999999999995
order_014674,cust_003704,delivered,2017-03-06 20:44:00,2017-03-06,2017-03-07 01:07:01.970645010,2017-03-08 01:49:03.068338212,2017-04-06 16:47:39.000000000,2017-03-23 20:44:00,13.835868055555556,98.86999999999999
order_009024,cust_001834,delivered,2017-12-09 07:21:00,2017-12-09,2017-12-09 11:03:56.110541659,2017-12-12 14:37:22.000000000,2017-12-22 13:12:30.520381483,2017-12-17 07:21:00,5.244103245156054,612.6
order_015185,cust_015363,canceled,2017-12-22 15:46:00,2017-12-22,2017-12-22 19:30:04.434221464,,,2017-12-30 15:46:00,,43.26
order_019580,cust_001529,delivered,2016-12-25 20:13:00,2016-12-25,2016-12-26 01:07:24.560360686,2016-12-28 14:45:45.000000000,2017-01-11 19:23:20.801045354,2017-01-06 20:13:00,4.965518530617523,39.77
order_007953,cust_015681,delivered,2018-07-12 12:06:00,2018-07-12,2018-07-12 16:48:09.000000000,2018-07-15 05:50:27.988906658,2018-07-23 04:34:23.000000000,2018-07-25 12:06:00,-2.313622685185185,53.160000000000004
order_027407,cust_012744,delivered,2016-07-03 15:30:00,2016-07-03,2016-07-04 00:22:44.000000000,2016-07-05 20:07:10.450648862,2016-07-14 03:48:22.364790928,2016-07-16 15:30:00,-2.487241148253148,20.47
order_008118,cust_012149,delivered,2016-12-16 14:25:00,2016-12-16,2016-12-16 22:37:02.124841845,2016-12-18 04:31:32.711228332,2016-12-29 03:20:03.000000000,2016-12-29 14:25:00,-0.46177083333333335,128.26
order_014120,cust_003603,delivered,2017-05-02 21:31:00,2017-05-02,2017-05-02 22:57:06.479704471,2017-05-04 17:20:23.836687292,2017-05-11 15:24:02.545710141,2017-05-14 21:31:00,-3.254831646873368,78.94999999999999
order_019514,cust_004438,delivered,2018-06-03 12:37:00,2018-06-03,2018-06-03 13:23:26.000000000,2018-06-04 20:46:14.809408119,2018-06-17 18:13:58.191486208,2018-06-15 12:37:00,2.2340068459051854,145.09
order_029015,cust_007974,delivered,2018-02-10 08:54:00,2018-02-10,2018-02-10 11:04:16.447530817,2018-02-12 01:59:15.144329361,2018-02-27 02:53:31.625996652,2018-02-23 08:54:00,3.749671597183472,44.69
order_017530,cust_009894,delivered,2017-06-07 18:27:00,2017-06-07,2017-06-07 20:36:34.700817106,2017-06-11 14:41:40.932142550,2017-07-03 22:45:35.000000000,2017-06-20 18:27:00,13.17957175925926,70.36
order_013948,cust_017413,delivered,2016-11-10 16:02:00,2016-11-10,2016-11-10 19:42:43.052011683,2016-11-15 10:37:54.541768804,2016-11-22 23:02:10.038243276,2016-11-20 16:02:00,2.291782850037917,110.31
order_018321,cust_003011,delivered,2018-06-24 20:40:00,2018-06-24,2018-06-25 12:44:17.438679436,2018-06-27 21:16:53.000000000,2018-07-08 20:23:58.000000000,2018-07-06 20:40:00,1.9888657407407409,22.96
order_012076,cust_017809,delivered,2017-02-12 14:50:00,2017-02-12,2017-02-12 17:34:48.626882642,2017-02-14 18:13:03.660555530,2017-02-20 18:01:48.757968272,2017-02-24 14:50:00,-3.8667967827746295,19.94
order_011179,cust_009666,delivered,2017-11-10 16:48:00,2017-11-10,2017-11-10 19:00:27.000000000,2017-11-11 16:28:59.633502039,2017-12-01 01:02:30.970157816,2017-11-20 16:48:00,10.343414006456204,227.41
order_022340,cust_009492,delivered,2018-07-05 11:08:00,2018-07-05,2018-07-05 17:30:47.487504349,2018-07-06 21:42:51.959808489,2018-07-23 19:25:56.075828680,2018-07-16 11:08:00,7.345787914683796,54.629999999999995
order_005914,cust_008474,delivered,2016-03-21 18:56:00,2016-03-21,2016-03-22 03:41:11.000000000,2016-03-25 09:57:46.803649512,2016-03-25 17:09:46.803649512,2016-03-27 18:56:00,-2.073763846649167,110.47
order_016840,cust_017921,delivered,2016-09-01 15:44:00,2016-09-01,2016-09-02 04:34:51.000000000,2016-09-02 09:22:51.104885830,2016-09-12 08:46:36.000000000,2016-09-08 15:44:00,3.710138888888889,268.24
order_027721,cust_012449,delivered,2017-03-28 14:47:00,2017-03-28,2017-03-29 05:30:24.510889210,2017-03-31 20:20:04.974586616,2017-04-02 10:15:20.027753718,2017-04-04 14:47:00,-2.1886570861838197,186.19
order_005397,cust_017882,delivered,2016-05-03 15:10:00,2016-05-03,2016-05-03 18:01:28.486571835,2016-05-05 14:31:38.513156405,2016-05-13 01:59:24.234616789,2016-05-11 15:10:00,1.4509749376943173,13.22
order_022382,cust_008336,delivered,2017-04-21 08:45:00,2017-04-21,2017-04-21 09:45:21.528885499,2017-04-22 12:39:09.000000000,2017-05-03 00:09:52.752222318,2017-05-02 08:45:00,0.6422772247953472,19.23
order_020996,cust_003129,delivered,2016-08-19 10:06:00,2016-08-19,2016-08-19 16:33:43.104635704,2016-08-21 01:51:52.000000000,2016-09-08 17:42:16.000000000,2016-09-07 10:06:00,1.316851851851852,470.66999999999996
order_016480,cust_003894,delivered,2018-08-24 08:40:00,2018-08-24,2018-08-24 16:12:55.000000000,2018-08-26 19:57:43.002041446,2018-09-08 08:46:51.000000000,2018-09-05 08:40:00,3.0047569444444444,406.96000000000004
order_003130,cust_003486,delivered,2016-09-09 08:56:00,2016-09-09,2016-09-09 12:49:52.843859282,2016-09-09 20:40:23.705719991,2016-10-01 05:23:23.048129077,2016-09-28 08:56:00,2.8523500940865394,28.759999999999998
order_008015,cust_008731,delivered,2017-10-13 22:12:00,2017-10-13,2017-10-13 22:44:48.000000000,2017-10-16 23:52:19.000000000,2017-10-24 08:14:14.580276639,2017-10-24 22:12:00,-0.5817756912426042,28.62
order_006780,cust_013248,delivered,2017-04-23 15:47:00,2017-04-23,2017-04-24 01:11:11.000000000,2017-04-28 19:58:47.000000000,2017-05-05 00:14:52.761525274,2017-05-04 15:47:00,0.35269399913511573,33.519999999999996
order_012123,cust_011152,delivered,2016-05-11 17:58:00,2016-05-11,2016-05-11 20:05:28.455181942,2016-05-13 04:02:15.076048474,2016-05-22 07:25:02.625094056,2016-05-26 17:58:00,-4.4395529503002775,79.09
order_006618,cust_018950,delivered,2016-10-20 23:02:00,2016-10-20,2016-10-21 11:01:57.000000000,2016-10-22 18:16:40.000000000,2016-11-03 06:14:47.428768832,2016-11-04 23:02:00,-1.6994510559162963,17.97
order_002627,cust_015303,delivered,2017-09-28 14:19:00,2017-09-28,2017-09-28 18:11:49.515985930,2017-09-30 00:55:15.000000000,2017-10-07 11:53:41.607246361,2017-10-09 14:19:00,-2.100907323537488,100.89
order_010559,cust_000613,delivered,2018-01-28 16:02:00,2018-01-28,2018-01-28 19:04:01.967985405,2018-01-29 20:18:50.738886791,2018-02-07 03:56:26.000000000,2018-02-07 16:02:00,-0.5038657407407408,15.91
order_002239,cust_001549,delivered,2017-04-19 21:07:00,2017-04-19,2017-04-19 23:00:50.992192600,2017-04-22 01:15:04.000000000,2017-05-01 16:17:38.671226570,2017-04-28 21:07:00,2.7990586947519676,33.489999999999995
order_000544,cust_017359,delivered,2017-11-20 20:20:00,2017-11-20,2017-11-20 23:24:17.140421186,2017-11-24 20:16:26.326997803,2017-12-05 05:22:56.200888329,2017-12-01 20:20:00,3.377039362133438,108.74
order_009399,cust_004673,delivered,2016-12-02 11:32:00,2016-12-02,2016-12-02 13:11:48.098790964,2016-12-04 04:01:09.036622417,2016-12-11 18:31:34.399563863,2016-12-13 11:32:00,-1.7086296346775116,33.32
order_011219,cust_004455,delivered,2017-12-14 15:39:00,2017-12-14,2017-12-14 17:32:48.419352567,2017-12-20 10:07:18.492656763,2017-12-29 04:13:09.000000000,2017-12-26 15:39:00,2.523715277777778,52.25
order_013939,cust_007977,delivered,2016-02-27 11:01:00,2016-02-27,2016-02-27 20:54:18.842895160,2016-02-29 07:15:18.000000000,2016-03-26 12:53:23.421033405,2016-03-19 11:01:00,7.078048854553298,92.39999999999999
order_002389,cust_018654,delivered,2017-05-28 22:41:00,2017-05-28,2017-05-29 08:26:34.591692196,2017-05-29 13:14:34.591692196,2017-06-12 22:57:24.349736558,2017-06-10 22:41:00,2.0113929367657177,116.49
order_004261,cust_016314,delivered,2018-05-09 12:57:00,2018-05-09,2018-05-09 16:07:06.946627306,2018-05-12 06:33:25.289672240,2018-05-22 20:22:42.947022585,2018-05-20 12:57:00,2.3095248497984375,352.75
order_026002,cust_003089,delivered,2016-09-13 14:29:00,2016-09-13,2016-09-14 01:27:30.882494312,2016-09-14 11:32:28.000000000,2016-09-22 18:55:58.261442691,2016-09-24 14:29:00,-1.8146034555244097,16.84
order_015903,cust_004783,delivered,2016-03-14 09:47:00,2016-03-14,2016-03-15 03:30:42.855925458,2016-03-16 09:48:57.501303180,2016-04-03 21:46:54.722339877,2016-03-28 09:47:00,6.499938915970799,70.33
order_022225,cust_008620,delivered,2018-08-27 07:20:00,2018-08-27,2018-08-27 12:18:42.000000000,2018-08-31 02:30:25.501356261,2018-09-03 18:43:22.081618553,2018-09-04 07:20:00,-0.5254388701556366,19.05
order_010583,cust_014217,delivered,2016-11-20 19:50:00,2016-11-20,2016-11-21 01:51:29.169573776,2016-11-22 21:44:19.000000000,2016-12-03 04:54:52.116449937,2016-12-03 19:50:00,-0.6216190225701737,534.36
order_013579,cust_006996,delivered,2016-11-21 04:06:00,2016-11-21,2016-11-21 10:21:46.000000000,2016-11-23 15:28:13.000000000,2016-12-06 14:34:16.000000000,2016-12-07 04:06:00,-0.5637037037037037,119.0
order_019985,cust_004829,delivered,2018-06-14 10:40:00,2018-06-14,2018-06-14 19:03:25.595147644,2018-06-15 07:35:36.000000000,2018-06-26 21:40:02.000000000,2018-06-26 10:40:00,0.4583564814814815,339.96
order_001054,cust_012269,delivered,2018-01-30 15:51:00,2018-01-30,2018-01-30 23:17:20.499144525,2018-01-31 15:41:15.295094676,2018-03-05 06:50:16.260030629,2018-02-18 15:51:00,14.624493750354503,40.55
order_024313,cust_005181,delivered,2017-11-08 11:27:00,2017-11-08,2017-11-08 12:41:53.000000000,2017-11-09 07:44:21.771919378,2017-11-20 12:33:59.973255081,2017-11-16 11:27:00,4.046527468230104,51.29
order_005591,cust_016065,delivered,2017-05-20 08:37:00,2017-05-20,2017-05-20 09:23:07.000000000,2017-05-21 04:12:12.136279476,2017-05-24 10:40:05.046862480,2017-05-26 08:37:00,-1.9145249205731483,68.15
order_025877,cust_012023,delivered,2018-03-17 17:17:00,2018-03-17,2018-03-17 21:19:55.000000000,2018-03-21 10:00:13.000000000,2018-03-27 21:21:53.233878369,2018-03-30 17:17:00,-2.8299394227040624,175.9
order_019398,cust_010921,delivered,2017-11-09 09:30:00,2017-11-09,2017-11-09 11:30:44.000000000,2017-11-13 16:15:05.000000000,2017-11-29 19:50:09.667836764,2017-11-26 09:30:00,3.4306674518143985,25.07
order_030037,cust_012660,delivered,2017-11-22 08:33:00,2017-11-22,2017-11-22 15:32:27.064945262,2017-11-23 18:33:57.263805267,2017-12-07 13:39:13.226693514,2017-12-05 08:33:00,2.2126530867304863,89.08
order_004268,cust_010128,delivered,2016-05-25 21:00:00,2016-05-25,2016-05-26 06:01:33.000000000,2016-05-26 22:35:21.007982601,2016-06-03 23:44:57.000000000,2016-06-02 21:00:00,1.1145486111111111,88.36
order_019527,cust_015140,delivered,2018-01-15 15:46:00,2018-01-15,2018-01-15 23:34:19.902555511,2018-01-18 08:12:10.536143482,2018-01-27 06:49:17.124575308,2018-01-28 15:46:00,-1.372718465563565,144.01999999999998
order_020793,cust_018493,delivered,2018-03-26 21:47:00,2018-03-26,2018-03-27 00:38:36.149383162,2018-04-02 11:19:17.005911462,2018-04-10 17:18:37.732404476,2018-04-07 21:47:00,2.813631162088843,57.760000000000005
order_027369,cust_017233,delivered,2018-08-08 10:46:00,2018-08-08,2018-08-08 15:22:38.640991546,2018-08-08 22:11:13.235731220,2018-09-02 05:43:01.484499828,2018-08-20 10:46:00,12.789600515044306,58.660000000000004
order_022847,cust_016524,delivered,2017-12-04 09:30:00,2017-12-04,2017-12-04 09:57:50.840708342,2017-12-07 13:23:56.901760681,2017-12-20 03:18:25.903471849,2017-12-14 09:30:00,5.741966475368622,53.83
order_025281,cust_011106,delivered,2018-07-06 19:44:00,2018-07-06,2018-07-07 06:17:35.502423325,2018-07-08 00:31:28.465743025,2018-07-23 21:59:24.215464149,2018-07-21 19:44:00,2.0940302715757984,492.90999999999997
order_029711,cust_013877,delivered,2017-10-28 08:03:00,2017-10-28,2017-10-28 17:17:24.000000000,2017-10-30 13:07:33.133663276,2017-11-07 10:23:49.200003114,2017-11-09 08:03:00,-1.9022083332972917,38.78
order_004535,cust_009962,delivered,2017-10-18 07:55:00,2017-10-18,2017-10-18 15:53:17.000000000,2017-10-20 17:43:59.331573853,2017-11-11 00:05:44.307083983,2017-11-06 07:55:00,4.674123924583136,166.45999999999998
order_010546,cust_006117,delivered,2016-05-29 21:38:00,2016-05-29,2016-05-30 10:57:50.754938797,2016-05-31 14:20:57.919875166,2016-06-18 13:09:27.074396282,2016-06-10 21:38:00,7.646841138845856,613.02
order_030054,cust_002774,delivered,2017-04-14 17:28:00,2017-04-14,2017-04-14 21:35:53.633667899,2017-04-16 11:00:02.300024432,2017-04-26 09:23:40.000000000,2017-04-24 17:28:00,1.6636574074074073,44.09
order_012674,cust_016238,delivered,2018-04-03 17:16:00,2018-04-03,2018-04-03 21:26:35.000000000,2018-04-05 02:31:13.726167635,2018-04-12 02:11:55.264656900,2018-04-14 17:16:00,-2.6278325849895836,81.26
order_002397,cust_001301,delivered,2018-04-26 15:04:00,2018-04-26,2018-04-27 03:49:23.000000000,2018-04-28 14:52:03.314659688,2018-05-08 02:26:39.867831496,2018-05-07 15:04:00,0.4740725443460185,132.13
order_004184,cust_002988,delivered,2017-11-02 19:00:00,2017-11-02,2017-11-03 16:09:19.742197348,2017-11-04 07:12:42.837511716,2017-11-08 17:11:49.055727490,2017-11-10 19:00:00,-2.0751266698207176,52.84
order_002576,cust_006634,delivered,2018-04-30 21:49:00,2018-04-30,2018-04-30 23:17:02.000000000,2018-05-07 00:18:36.947849070,2018-05-17 06:34:00.754580646,2018-05-13 21:49:00,3.364592066905625,181.9
order_002373,cust_004238,delivered,2017-01-10 17:12:00,2017-01-10,2017-01-11 01:01:51.000000000,2017-01-13 19:24:17.714181662,2017-01-18 05:37:17.791988720,2017-01-20 17:12:00,-2.4824329630935185,278.01
order_024187,cust_010758,delivered,2017-11-16 19:21:00,2017-11-16,2017-11-16 21:43:30.000000000,2017-11-21 06:19:52.384854004,2017-12-03 00:27:22.782922733,2017-12-02 19:21:00,0.21276369123533564,263.46000000000004
order_024764,cust_006218,canceled,2018-08-02 20:20:00,2018-08-02,2018-08-03 10:13:09.776559015,,,2018-08-18 20:20:00,,86.43
order_023308,cust_008262,delivered,2017-04-07 11:18:00,2017-04-07,2017-04-07 13:30:45.000000000,2017-04-08 14:10:10.727836654,2017-04-13 23:33:18.067460120,2017-04-17 11:18:00,-3.489374219211574,38.75
order_027315,cust_009594,delivered,2016-07-18 18:28:00,2016-07-18,2016-07-19 16:41:43.000000000,2016-07-22 19:47:29.661781423,2016-07-26 23:30:51.000000000,2016-07-28 18:28:00,-1.7896875,271.84000000000003
order_025202,cust_008753,delivered,2018-05-24 18:01:00,2018-05-24,2018-05-25 00:19:01.293810948,2018-05-25 19:32:49.798551928,2018-06-04 13:17:07.683033683,2018-06-06 18:01:00,-2.197133298221262,345.53000000000003
order_029922,cust_007620,delivered,2016-11-08 18:28:00,2016-11-08,2016-11-08 20:54:00.081454380,2016-11-09 23:29:07.532072378,2016-11-20 15:15:17.257946286,2016-11-21 18:28:00,-1.1338280330290973,420.11
order_014104,cust_011324,delivered,2016-09-01 09:44:00,2016-09-01,2016-09-01 14:11:16.087844779,2016-09-03 01:34:18.116320559,2016-09-14 17:24:59.589099591,2016-09-09 09:44:00,5.320134133097119,42.050000000000004
order_011236,cust_003092,delivered,2017-05-26 08:35:00,2017-05-26,2017-05-26 15:24:22.230675933,2017-05-30 06:43:55.000000000,2017-06-01 02:43:13.760587098,2017-05-31 08:35:00,0.7557148216099305,230.80999999999997
order_002515,cust_004560,delivered,2018-02-13 11:31:00,2018-02-13,2018-02-13 13:33:27.000000000,2018-02-15 14:03:45.000000000,2018-03-02 11:51:04.000000000,2018-02-24 11:31:00,6.013935185185185,22.049999999999997
order_004262,cust_016830,canceled,2016-08-04 09:08:00,2016-08-04,2016-08-04 11:09:04.000000000,,,2016-08-14 09:08:00,,41.95
order_026040,cust_017695,delivered,2016-11-23 18:29:00,2016-11-23,2016-11-23 22:13:15.463913942,2016-11-25 05:14:23.263636348,2016-12-04 15:25:48.351468669,2016-12-02 18:29:00,1.8727818457021874,37.97
order_021410,cust_014086,delivered,2018-02-17 11:32:00,2018-02-17,2018-02-17 20:11:31.554827535,2018-02-19 13:50:40.453119923,2018-03-10 20:20:42.473743950,2018-03-06 11:32:00,4.367158260925347,452.13
order_016799,cust_018605,delivered,2017-07-04 19:13:00,2017-07-04,2017-07-04 22:07:28.887874372,2017-07-05 23:04:55.000000000,2017-07-14 09:02:49.000000000,2017-07-15 19:13:00,-1.423738425925926,109.81
order_015150,cust_002107,delivered,2018-04-20 07:52:00,2018-04-20,2018-04-20 17:52:17.000000000,2018-04-23 12:59:20.666301249,2018-05-01 08:37:08.841275222,2018-05-04 07:52:00,-2.9686476704256712,104.96000000000001
order_005778,cust_013176,delivered,2017-11-23 10:24:00,2017-11-23,2017-11-23 17:44:25.000000000,2017-12-02 00:18:02.980739145,2017-12-06 10:38:37.114188993,2017-12-06 10:24:00,0.010151784594826388,83.08999999999999
order_020282,cust_014258,delivered,2016-07-19 18:29:00,2016-07-19,2016-07-20 03:37:06.000000000,2016-07-26 02:55:55.000000000,2016-07-28 13:36:30.000000000,2016-07-30 18:29:00,-2.203125,271.68
order_003695,cust_000518,delivered,2018-02-19 11:13:00,2018-02-19,2018-02-19 13:34:14.812142562,2018-02-21 10:44:07.703998280,2018-03-18 19:28:44.303190837,2018-03-12 11:13:00,6.344262768412466,72.00999999999999
order_017094,cust_014146,delivered,2017-11-26 20:04:00,2017-11-26,2017-11-26 23:36:03.000000000,2017-11-27 04:24:03.857982561,2017-12-12 13:03:20.951488250,2017-12-09 20:04:00,2.7078813829658563,18.84
order_024708,cust_004522,delivered,2017-01-21 11:41:00,2017-01-21,2017-01-21 20:08:58.361155941,2017-01-22 09:27:07.719953564,2017-01-30 10:43:19.000000000,2017-01-31 11:41:00,-1.0400578703703705,11.879999999999999
order_029450,cust_003289,delivered,2016-12-13 20:43:00,2016-12-13,2016-12-13 21:57:17.066375606,2016-12-17 10:56:45.000000000,2017-01-03 01:18:48.899843812,2016-12-24 20:43:00,9.191538192636713,97.96000000000001
order_011720,cust_001476,delivered,2016-11-22 21:07:00,2016-11-22,2016-11-23 00:56:47.115359914,2016-11-24 06:40:25.480117795,2016-12-12 00:15:57.711060471,2016-12-07 21:07:00,4.13122350764434,53.08
order_004503,cust_014412,delivered,2016-11-07 22:57:00,2016-11-07,2016-11-08 08:15:21.892023568,2016-11-10 16:45:48.792164973,2016-11-19 13:13:00.000000000,2016-11-20 22:57:00,-1.4055555555555554,206.57999999999998
order_005873,cust_008131,delivered,2018-05-01 16:35:00,2018-05-01,2018-05-01 17:29:26.207521617,2018-05-05 01:40:20.145327849,2018-05-15 14:57:15.354281587,2018-05-11 16:35:00,3.9321221560368866,35.14
order_026858,cust_008163,delivered,2017-07-08 13:37:00,2017-07-08,2017-07-08 21:24:25.000000000,2017-07-09 13:02:17.000000000,2017-07-23 17:25:13.000000000,2017-07-21 13:37:00,2.1584837962962964,59.43000000000001
order_029790,cust_002121,delivered,2016-12-03 15:46:00,2016-12-03,2016-12-04 00:18:53.154461349,2016-12-04 19:02:06.464606947,2016-12-13 17:14:54.000000000,2016-12-14 15:46:00,-0.9382638888888889,142.34
order_029269,cust_008219,delivered,2016-07-15 09:24:00,2016-07-15,2016-07-15 21:05:35.297586045,2016-07-16 06:16:42.000000000,2016-08-12 22:32:48.664223542,2016-07-29 09:24:00,14.547785465550254,50.089999999999996
order_001495,cust_000937,delivered,2018-06-30 11:29:00,2018-06-30,2018-06-30 15:15:34.573973318,2018-07-02 02:00:41.846123366,2018-07-11 20:03:21.000000000,2018-07-12 11:29:00,-0.6428125,133.42
order_024967,cust_002842,delivered,2017-03-07 20:08:00,2017-03-07,2017-03-07 21:48:07.000000000,2017-03-11 11:14:31.803130596,2017-03-30 18:51:04.258380357,2017-03-17 20:08:00,12.946577064587464,52.769999999999996
order_013960,cust_011240,delivered,2017-04-29 07:38:00,2017-04-29,2017-04-29 09:41:24.000000000,2017-05-02 14:03:29.674734257,2017-05-07 05:17:13.699607051,2017-05-10 07:38:00,-3.097758106399873,31.58
order_004091,cust_004907,delivered,2018-08-09 19:36:00,2018-08-09,2018-08-10 01:04:08.620999683,2018-08-11 12:40:12.000000000,2018-08-15 00:17:48.667756288,2018-08-17 19:36:00,-2.804297826894815,209.38
order_024458,cust_015640,canceled,2016-09-17 18:17:00,2016-09-17,2016-09-17 21:28:31.178237334,,,2016-10-08 18:17:00,,18.39
order_002888,cust_014706,delivered,2016-09-19 14:46:00,2016-09-19,2016-09-19 22:55:38.000000000,2016-09-22 15:30:33.223545099,2016-09-30 09:15:07.943687638,2016-10-01 14:46:00,-1.2297691702819675,225.84
order_019371,cust_005775,delivered,2016-04-05 19:54:00,2016-04-05,2016-04-05 20:35:07.000000000,2016-04-07 16:18:57.867426058,2016-04-19 12:51:58.000000000,2016-04-15 19:54:00,3.7069212962962963,26.46
order_004928,cust_006672,delivered,2018-01-19 15:49:00,2018-01-19,2018-01-19 17:28:02.361210411,2018-01-20 12:33:01.000000000,2018-01-28 16:19:15.205105690,2018-01-24 15:49:00,4.021009318352894,43.27
order_017907,cust_006657,delivered,2017-07-10 13:53:00,2017-07-10,2017-07-10 21:32:43.000000000,2017-07-13 05:16:07.601934993,2017-07-20 01:18:22.871581311,2017-07-19 13:53:00,0.4759591618207292,203.93
order_017182,cust_000063,delivered,2018-04-20 11:05:00,2018-04-20,2018-04-20 21:58:54.334400586,2018-04-22 19:00:13.266797238,2018-04-23 20:38:16.724801963,2018-04-26 11:05:00,-2.6018897592365393,67.99000000000001
order_005206,cust_007983,delivered,2018-03-24 12:50:00,2018-03-24,2018-03-24 20:54:59.120382986,2018-03-27 09:51:47.077153467,2018-04-05 10:02:31.845008471,2018-04-06 12:50:00,-1.1162980901797337,21.54
order_028839,cust_001737,delivered,2017-07-09 20:21:00,2017-07-09,2017-07-09 23:20:49.747623388,2017-07-12 21:18:06.000000000,2017-07-15 16:41:39.000000000,2017-07-17 20:21:00,-2.152326388888889,172.28
order_017790,cust_006803,delivered,2017-07-14 15:55:00,2017-07-14,2017-07-14 18:07:07.077545834,2017-07-15 08:09:13.413053254,2017-07-25 11:53:46.000000000,2017-07-23 15:55:00,1.832476851851852,116.89
order_003319,cust_005394,delivered,2018-05-29 18:29:00,2018-05-29,2018-05-29 21:42:59.402720168,2018-05-30 15:39:50.879783349,2018-06-19 15:47:37.000000000,2018-06-15 18:29:00,3.8879282407407407,23.72
order_003574,cust_016725,delivered,2017-01-03 18:16:00,2017-01-03,2017-01-03 18:54:07.000000000,2017-01-06 11:42:51.000000000,2017-01-19 14:48:33.497001152,2017-01-16 18:16:00,2.855943252328148,67.51
order_000916,cust_009956,delivered,2016-05-15 15:57:00,2016-05-15,2016-05-15 21:12:18.882839012,2016-05-17 04:40:32.201160745,2016-05-28 18:16:27.277102077,2016-05-30 15:57:00,-1.903156515022257,53.07
order_016911,cust_011514,delivered,2016-07-24 21:15:00,2016-07-24,2016-07-25 02:50:02.280581368,2016-07-25 07:38:02.000000000,2016-08-04 11:58:21.442313773,2016-08-03 21:15:00,0.6134426193723727,269.14
order_029341,cust_009362,delivered,2018-05-21 19:48:00,2018-05-21,2018-05-22 10:25:31.759750369,2018-05-23 23:27:04.705777070,2018-05-29 05:55:47.000000000,2018-05-30 19:48:00,-1.5779282407407407,37.95
order_011136,cust_017552,processing,2018-08-21 07:09:00,2018-08-21,2018-08-21 13:26:38.717302909,,,2018-09-01 07:09:00,,63.06
order_009697,cust_016911,delivered,2017-11-24 22:46:00,2017-11-24,2017-11-25 00:27:29.289862273,2017-11-30 02:15:05.463053585,2017-12-03 18:00:53.575083984,2017-12-06 22:46:00,-3.1979910291205553,114.96
order_028739,cust_011681,delivered,2016-11-05 20:10:00,2016-11-05,2016-11-06 01:42:10.724192415,2016-11-06 15:10:19.061419269,2016-11-16 18:01:49.227937019,2016-11-15 20:10:00,0.9109864344562384,28.700000000000003
order_006264,cust_005687,delivered,2017-06-30 16:15:00,2017-06-30,2017-06-30 18:14:25.640899000,2017-07-04 01:48:41.082565752,2017-07-22 19:22:11.454426615,2017-07-12 16:15:00,10.129993685493229,181.63
order_026121,cust_010568,delivered,2016-12-25 12:26:00,2016-12-25,2016-12-25 17:43:21.784518470,2016-12-27 08:11:59.459818717,2017-01-06 10:13:17.751006648,2017-01-07 12:26:00,-1.0921556596452777,44.290000000000006
order_012419,cust_015016,delivered,2018-07-29 12:47:00,2018-07-29,2018-07-29 16:35:37.000000000,2018-08-01 22:03:09.063152140,2018-08-06 05:12:28.030688318,2018-08-05 12:47:00,0.6843522070407176,15.15
order_004019,cust_017883,delivered,2016-08-12 03:04:00,2016-08-12,2016-08-12 06:54:48.588420411,2016-08-14 14:40:38.000000000,2016-08-19 20:15:22.206322858,2016-08-22 03:04:00,-2.2837707601521067,54.230000000000004
order_015456,cust_004730,delivered,2018-03-16 21:04:00,2018-03-16,2018-03-17 00:57:10.276519916,2018-03-18 09:19:14.720552273,2018-03-20 12:26:34.064146555,2018-03-22 21:04:00,-2.3593279612667244,14.77
order_017158,cust_008360,delivered,2017-02-27 10:45:00,2017-02-27,2017-02-27 15:39:05.180757177,2017-02-28 01:11:23.072059414,2017-03-11 13:21:56.942613546,2017-03-11 10:45:00,0.10899239136048611,256.07
order_020646,cust_011819,delivered,2016-06-21 19:44:00,2016-06-21,2016-06-21 23:42:34.959051206,2016-06-25 08:51:06.812903305,2016-07-15 15:23:07.190388583,2016-07-04 19:44:00,10.818833222090081,175.28000000000003
order_018015,cust_011392,delivered,2018-02-11 16:50:00,2018-02-11,2018-02-11 19:23:53.000000000,2018-02-14 18:46:15.469471022,2018-02-26 00:58:58.000000000,2018-02-21 16:50:00,4.339560185185185,692.55
order_020937,cust_014234,delivered,2017-12-26 18:44:00,2017-12-26,2017-12-26 19:52:10.000000000,2017-12-27 00:40:10.000000000,2018-01-22 18:51:50.080652043,2018-01-17 18:44:00,5.005440748287534,116.17
order_006429,cust_006569,delivered,2016-07-22 11:22:00,2016-07-22,2016-07-22 12:25:39.000000000,2016-07-24 20:10:15.000000000,2016-08-04 17:16:21.000000000,2016-08-06 11:22:00,-1.7539236111111112,87.42
