order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
order_002640,custid_013471_002640,delivered,11/20/2017 11:41:00,2017-11-20 17:01:56.714113626,2017-11-23 15:19:38.821762433,12/04/2017 23:55:23,12/06/2017 11:41:00
order_021525,custid_017428_021525,delivered,2017-06-23 21:47:00,2017-06-23 23:20:56.551461523,2017-06-24 20:56:08.188072096,2017-06-30 07:51:02.901469382,07/02/2017 21:47:00
order_023206,custid_006360_023206,delivered,2017-11-24 16:59:00,11/24/2017 20:50:54,2017-11-28 06:32:28.268233826,2017-12-15 19:51:22.755280020,2017-12-08 16:59:00
order_011570,custid_002786_011570,delivered,2017-04-06 12:49:00,2017-04-06 17:55:09.524795896,2017-04-15 08:56:08.582706241,2017-04-18 05:01:11.295797443,2017-04-18 12:49:00
order_020991,custid_017042_020991,delivered,09/12/2017 16:57:00,09/13/2017 01:26:43,2017-09-14 21:04:55.872066358,2017-09-22 00:09:15.938526874,2017-09-24 16:57:00
order_008764,custid_016074_008764,delivered,2017-03-04 18:13:00,03/04/2017 20:43:32,2017-03-05 15:39:20.818536544,03/21/2017 11:45:08,2017-03-18 18:13:00
order_010628,custid_005044_010628,delivered,2018-04-26 20:58:00,2018-04-26 22:39:49.175263276,04/27/2018 07:14:38,05/10/2018 22:56:35,2018-05-12 20:58:00
order_000087,custid_001926_000087,delivered,2018-05-08 11:07:00,2018-05-08 12:36:02.238724402,2018-05-09 03:15:12.641716162,2018-05-20 11:07:47.334287598,2018-05-19 11:07:00
order_027684,custid_015720_027684,delivered,2018-05-12 19:42:00,2018-05-13 04:36:49.449535048,05/13/2018 16:11:09,2018-05-22 20:20:15.919514963,2018-05-23 19:42:00
order_023898,custid_006865_023898,delivered,2016-01-06 14:27:00,01/07/2016 04:04:41,01/09/2016 13:54:49,01/31/2016 22:10:29,2016-01-31 14:27:00
order_000479,custid_000282_000479,delivered,2017-05-02 12:35:00,2017-05-02 17:59:33.472472443,2017-05-03 17:53:12.747958983,2017-05-27 09:33:42.410085190,05/21/2017 12:35:00
order_009059,custid_009384_009059,delivered,2018-04-08 23:08:00,2018-04-09 11:08:11.993247460,04/11/2018 02:43:22,2018-04-16 16:49:21.337278788,04/17/2018 23:08:00
order_029915,custid_007893_029915,delivered,2016-12-29 14:54:00,2016-12-29 21:05:59.174790784,2016-12-30 21:37:20.277985489,01/10/2017 16:35:59,2017-01-05 14:54:00
order_015046,custid_012682_015046,delivered,07/11/2017 14:23:00,2017-07-12 03:07:08.781973645,2017-07-13 07:00:40.188366555,2017-08-15 22:27:19.354470983,08/01/2017 14:23:00
order_029250,custid_013928_029250,unavailable,12/18/2016 13:11:00,2016-12-18 19:45:44.436300006,,,2016-12-30 13:11:00
order_021090,custid_005656_021090,delivered,2018-02-18 10:20:00,02/18/2018 16:08:01,2018-02-19 08:11:20.982346588,2018-03-02 12:50:05.564492843,2018-03-04 10:20:00
order_029628,custid_017589_029628,delivered,01/14/2018 17:24:00,2018-01-14 18:53:51.290433524,01/17/2018 10:56:06,2018-01-25 16:51:50.349673691,2018-01-26 17:24:00
order_002483,custid_001768_002483,delivered,12/21/2016 14:39:00,2016-12-21 17:28:15.414458332,12/22/2016 21:24:55,2017-01-04 23:25:56.477600055,01/02/2017 14:39:00
order_011276,custid_012438_011276,delivered,2018-03-16 19:38:00,2018-03-17 01:54:38.719527920,03/18/2018 06:40:09,2018-03-22 15:34:10.459986883,2018-03-24 19:38:00
order_008839,custid_001050_008839,delivered,08/31/2018 23:56:00,2018-09-01 03:47:18.498678868,09/02/2018 13:33:38,09/08/2018 12:07:43,09/08/2018 23:56:00
order_027013,custid_001831_027013,delivered,10/15/2016 15:43:00,2016-10-16 01:14:06.447233154,10/16/2016 06:02:06,2016-10-25 09:19:01.886072095,10/28/2016 15:43:00
order_028571,custid_014777_028571,delivered,2017-05-24 10:16:00,2017-05-24 14:30:23.192960604,05/25/2017 07:52:15,06/08/2017 09:51:54,2017-06-06 10:16:00
order_011243,custid_006306_011243,delivered,02/26/2016 18:32:00,2016-02-27 02:01:01.204609221,2016-03-02 16:19:05.880611743,2016-03-11 12:37:53.194827192,03/10/2016 18:32:00
order_022214,custid_014848_022214,canceled,04/11/2018 17:33:00,04/12/2018 17:51:47,,,2018-04-17 17:33:00
order_006415,custid_004080_006415,delivered,2017-06-10 08:53:00,06/10/2017 11:58:26,2017-06-11 00:34:56.161778277,2017-06-19 11:57:27.738045056,06/21/2017 08:53:00
order_008349,custid_017918_008349,delivered,11/12/2017 11:13:00,2017-11-12 20:50:10.724872101,2017-11-14 02:12:12.047125457,11/20/2017 04:54:25,11/23/2017 11:13:00
order_022091,custid_001479_022091,delivered,04/13/2017 08:05:00,2017-04-14 11:27:35.585878584,2017-04-15 01:34:03.108125466,2017-04-21 03:54:35.079910518,2017-04-23 08:05:00
order_025679,custid_003813_025679,delivered,2018-05-29 19:43:00,05/29/2018 22:49:54,2018-05-31 23:01:56.244538437,2018-06-17 16:47:46.135844503,2018-06-13 19:43:00
order_027235,custid_010848_027235,delivered,2017-10-23 22:25:00,2017-10-24 00:18:10.165997954,10/24/2017 13:22:41,2017-11-02 21:32:15.463412440,2017-11-03 22:25:00
order_019469,custid_012283_019469,delivered,2018-06-07 22:58:00,2018-06-07 23:12:07.649236802,06/09/2018 07:27:37,2018-06-18 09:29:19.754767004,2018-06-20 22:58:00
order_015788,custid_009307_015788,delivered,2017-04-14 10:12:00,2017-04-14 17:35:15.368789292,2017-04-15 17:53:23.239478101,04/29/2017 17:29:35,2017-04-27 10:12:00
order_000906,custid_012725_000906,delivered,05/21/2017 08:56:00,2017-05-21 19:42:19.505202232,05/22/2017 22:07:54,2017-05-26 01:00:22.868638383,2017-05-26 08:56:00
order_029311,custid_001840_029311,delivered,2016-04-27 10:47:00,04/27/2016 14:38:08,2016-05-02 05:55:15.599253333,2016-05-05 07:23:54.515694355,2016-05-06 10:47:00
order_004074,custid_012391_004074,delivered,2016-10-19 13:36:00,2016-10-19 14:36:15.804816397,2016-10-20 00:51:02.829052515,2016-11-10 22:22:26.859435044,2016-11-07 13:36:00
order_012014,custid_015736_012014,delivered,2016-05-12 11:42:00,2016-05-12 15:51:35.023072312,2016-05-16 21:30:07.789213218,2016-05-25 11:42:11.684063202,05/20/2016 11:42:00
order_029427,custid_013276_029427,delivered,2017-01-10 12:17:00,2017-01-10 22:13:14.830074232,2017-01-13 20:46:20.994108936,2017-01-20 15:51:37.354277645,2017-01-24 12:17:00
order_018113,custid_013736_018113,delivered,2016-01-16 21:36:00,01/17/2016 05:39:41,2016-01-20 07:47:50.547426480,2016-02-02 06:13:41.488879752,01/29/2016 21:36:00
order_004356,custid_012633_004356,delivered,2016-11-29 21:46:00,2016-11-30 00:20:42.734304678,2016-12-02 17:25:41.658830002,2016-12-09 02:52:44.470216424,12/11/2016 21:46:00
order_018282,custid_018719_018282,delivered,2018-05-18 08:41:00,05/18/2018 09:44:24,05/20/2018 02:53:03,2018-05-25 22:04:58.299039003,2018-05-29 08:41:00
order_011809,custid_005551_011809,delivered,2016-12-02 19:51:00,2016-12-02 22:22:39.902103062,2016-12-04 01:04:30.819983211,2016-12-15 07:38:38.253937256,2016-12-12 19:51:00
order_012923,custid_011682_012923,delivered,2016-11-24 12:17:00,2016-11-24 14:13:01.671010810,2016-11-26 23:29:16.024706693,12/02/2016 20:09:56,2016-12-04 12:17:00
order_025632,custid_006781_025632,delivered,2017-10-21 12:32:00,2017-10-21 16:14:11.042270737,2017-10-26 00:52:09.969440595,11/05/2017 22:56:33,2017-10-30 12:32:00
order_013297,custid_011829_013297,delivered,2017-06-20 21:53:00,2017-06-21 03:31:00.357322970,2017-06-25 06:42:10.766716882,2017-06-27 01:06:22.539175591,2017-06-28 21:53:00
order_002381,custid_010204_002381,delivered,2018-08-10 19:30:00,2018-08-11 05:36:39.709685080,08/11/2018 16:35:41,08/21/2018 16:41:36,2018-08-20 19:30:00
order_006381,custid_003870_006381,delivered,2016-05-14 20:59:00,2016-05-14 23:05:46.648310022,2016-05-17 20:58:17.943254038,06/15/2016 08:14:49,2016-06-04 20:59:00
order_019147,custid_007912_019147,unavailable,2017-08-31 18:27:00,2017-09-01 01:57:26.851022892,,,09/05/2017 18:27:00
order_019207,custid_009655_019207,delivered,02/22/2017 11:30:00,2017-02-23 02:53:18.333807651,2017-02-25 05:50:55.343340577,03/17/2017 13:38:25,03/12/2017 11:30:00
order_014189,custid_005790_014189,delivered,2017-07-08 09:48:00,2017-07-08 11:52:44.172386256,2017-07-10 05:55:04.215057024,07/20/2017 02:43:57,2017-07-21 09:48:00
order_012585,custid_006204_012585,delivered,01/21/2018 18:35:00,2018-01-22 03:25:08.944299232,01/25/2018 07:34:09,02/16/2018 07:15:54,02/11/2018 18:35:00
order_000110,custid_003323_000110,delivered,03/31/2017 12:51:00,2017-03-31 18:41:15.700568478,2017-04-01 08:07:36.218294894,2017-04-06 18:09:52.063656904,2017-04-09 12:51:00
order_005743,custid_018149_005743,delivered,2017-05-18 08:48:00,05/18/2017 11:17:09,2017-05-21 05:21:56.892545501,2017-05-24 04:32:20.636669269,2017-05-28 08:48:00
order_016882,custid_009829_016882,delivered,2017-02-22 13:44:00,2017-02-22 18:44:19.976704743,02/25/2017 05:24:19,2017-03-21 08:22:01.268521291,2017-03-14 13:44:00
order_012169,custid_013911_012169,delivered,2017-06-16 22:38:00,2017-06-17 03:32:47.466981637,06/18/2017 03:09:20,2017-06-24 15:53:16.061829647,2017-06-25 22:38:00
order_006678,custid_009594_006678,delivered,11/07/2016 18:37:00,2016-11-08 00:38:33.019105602,2016-11-11 08:11:45.681929922,11/13/2016 15:20:50,2016-11-15 18:37:00
order_008836,custid_014215_008836,delivered,2017-08-08 22:36:00,2017-08-09 09:12:31.730749311,08/10/2017 09:52:01,08/18/2017 11:52:31,2017-08-18 22:36:00
order_020233,custid_015211_020233,delivered,2017-09-02 21:53:00,2017-09-03 05:53:56.050409952,2017-09-05 19:16:26.108860557,2017-09-07 23:37:20.215641240,2017-09-10 21:53:00
order_006097,custid_005585_006097,delivered,2017-05-28 18:42:00,2017-05-28 22:09:11.046575325,2017-05-31 03:38:21.829633345,2017-06-09 08:31:05.707542607,06/06/2017 18:42:00
order_027000,custid_017824_027000,delivered,01/03/2017 19:35:00,2017-01-04 04:44:59.465127402,2017-01-09 01:34:31.387683532,01/14/2017 21:39:28,01/16/2017 19:35:00
order_029896,custid_012292_029896,delivered,2017-02-22 20:42:00,2017-02-22 21:53:09.132228765,2017-02-26 10:30:50.928384324,03/08/2017 05:11:05,2017-03-06 20:42:00
order_005921,custid_012866_005921,delivered,2017-04-29 08:45:00,2017-04-29 11:55:53.461696594,2017-04-30 17:52:31.643406979,05/08/2017 19:32:56,2017-05-08 08:45:00
order_019829,custid_010194_019829,delivered,03/10/2016 06:07:00,2016-03-10 11:35:26.658657454,2016-03-11 07:22:37.384118380,2016-03-22 13:10:30.227710045,03/18/2016 06:07:00
order_015593,custid_007252_015593,delivered,2018-03-31 00:29:00,03/31/2018 00:52:56,2018-04-06 09:27:59.477342341,2018-04-22 09:41:12.819017963,2018-04-15 00:29:00
order_009345,custid_007869_009345,delivered,2016-02-15 20:43:00,2016-02-16 05:39:32.897224899,2016-02-16 14:32:05.834259163,2016-02-25 12:45:57.752970207,02/23/2016 20:43:00
order_028748,custid_010226_028748,delivered,04/24/2018 12:56:00,2018-04-25 01:12:19.473231388,2018-04-28 20:35:08.995045641,2018-05-02 12:43:17.151135957,2018-05-04 12:56:00
order_009708,custid_013218_009708,delivered,2017-07-13 11:26:00,2017-07-13 22:13:12.604197854,2017-07-15 19:46:47.476683510,2017-08-08 20:41:23.822772726,08/03/2017 11:26:00
order_005305,custid_009948_005305,delivered,2018-06-11 17:15:00,2018-06-11 23:39:39.065252670,06/15/2018 23:47:24,06/16/2018 06:59:24,06/17/2018 17:15:00
order_009049,custid_018576_009049,delivered,08/31/2017 15:24:00,2017-08-31 18:27:29.827810407,2017-09-02 05:14:34.791424297,2017-09-06 08:53:10.367240217,09/07/2017 15:24:00
order_021733,custid_016624_021733,delivered,2016-11-15 16:12:00,2016-11-15 20:11:29.002447489,2016-11-18 10:21:26.652708719,12/12/2016 23:43:16,2016-12-08 16:12:00
order_014227,custid_009282_014227,delivered,11/01/2016 20:08:00,2016-11-02 03:38:53.527127810,11/02/2016 23:50:26,2016-11-06 14:26:09.971699205,2016-11-07 20:08:00
order_005617,custid_000252_005617,delivered,2016-03-13 16:38:00,03/13/2016 17:53:27,2016-03-15 18:00:17.106119589,2016-03-18 01:40:45.245908454,2016-03-20 16:38:00
order_010061,custid_008651_010061,delivered,2017-08-15 11:04:00,08/15/2017 13:00:39,08/16/2017 11:30:05,2017-08-26 17:40:03.089202598,08/28/2017 11:04:00
order_017067,custid_000794_017067,delivered,2017-04-24 10:23:00,2017-04-24 11:25:03.860377022,2017-04-25 19:35:50.466123975,04/26/2017 21:27:09,2017-04-29 10:23:00
order_028521,custid_012994_028521,delivered,2016-07-12 22:46:00,07/13/2016 02:17:53,07/13/2016 08:57:47,08/06/2016 21:06:59,2016-07-28 22:46:00
order_008582,custid_012993_008582,delivered,2017-05-27 12:37:00,2017-05-27 13:50:18.698391127,2017-06-01 05:35:09.266364227,2017-06-13 14:02:54.765219426,2017-06-08 12:37:00
order_024290,custid_016401_024290,delivered,2018-05-24 17:50:00,2018-05-24 20:08:34.299262832,2018-05-26 01:51:12.719014274,2018-06-01 19:11:34.351185882,06/03/2018 17:50:00
order_018676,custid_015784_018676,delivered,12/21/2017 10:39:00,2017-12-21 14:17:55.735499011,2017-12-23 02:43:31.554315776,2017-12-26 00:28:03.895214084,2017-12-29 10:39:00
order_020328,custid_012160_020328,unavailable,08/30/2017 13:09:00,2017-08-31 01:37:32.724551521,,,09/13/2017 13:09:00
order_003912,custid_007592_003912,delivered,2017-12-12 16:25:00,2017-12-12 21:01:55.921231054,2017-12-17 22:10:43.732854578,12/21/2017 08:50:24,2017-12-18 16:25:00
order_001430,custid_006473_001430,unavailable,2018-01-26 16:21:00,2018-01-26 22:26:53.935701284,,,2018-02-06 16:21:00
order_002529,custid_009314_002529,delivered,2017-11-30 14:45:00,2017-11-30 17:38:45.338088948,2017-12-01 06:54:00.639346874,12/09/2017 21:09:09,12/10/2017 14:45:00
order_027124,custid_006970_027124,delivered,2017-12-07 14:46:00,12/07/2017 16:14:44,12/11/2017 02:31:53,2017-12-22 12:56:25.400576362,12/20/2017 14:46:00
order_009421,custid_007073_009421,delivered,2016-03-24 13:01:00,2016-03-24 19:52:13.908881790,03/25/2016 21:34:29,2016-04-04 21:47:01.226014315,2016-04-01 13:01:00
order_027076,custid_009129_027076,delivered,2016-08-03 17:40:00,08/03/2016 23:44:46,08/04/2016 21:54:23,2016-08-24 14:57:56.759184507,08/18/2016 17:40:00
order_025837,custid_011138_025837,delivered,2018-07-24 12:45:00,2018-07-24 23:24:33.315070453,07/27/2018 05:25:55,07/31/2018 00:20:08,2018-08-02 12:45:00
order_006448,custid_005705_006448,delivered,02/10/2018 18:19:00,2018-02-11 00:16:03.931162815,2018-02-12 14:28:33.048015876,02/21/2018 09:00:06,2018-02-24 18:19:00
order_016110,custid_003548_016110,delivered,2016-09-30 19:17:00,2016-09-30 20:39:32.649231777,10/01/2016 23:49:31,10/08/2016 15:33:33,10/08/2016 19:17:00
order_015785,custid_004478_015785,delivered,2018-05-09 09:59:00,2018-05-09 15:13:24.989989336,2018-05-09 20:01:24.989989336,05/27/2018 12:40:12,2018-05-22 09:59:00
order_007646,custid_011213_007646,delivered,06/17/2018 08:16:00,2018-06-17 09:54:10.426447406,2018-06-17 17:04:13.383165020,07/08/2018 01:47:33,06/30/2018 08:16:00
order_024902,custid_003899_024902,delivered,2017-01-29 22:27:00,2017-01-30 00:14:45.759280700,2017-02-01 08:29:34.027784708,02/10/2017 16:24:00,02/12/2017 22:27:00
order_002326,custid_005011_002326,delivered,2018-07-23 09:54:00,07/23/2018 13:14:57,07/24/2018 03:26:43,08/17/2018 20:34:44,08/13/2018 09:54:00
order_029821,custid_005475_029821,delivered,2017-04-30 16:10:00,2017-05-01 22:59:18.262941888,05/03/2017 08:29:25,2017-05-11 02:58:14.606853093,05/10/2017 16:10:00
order_004921,custid_016904_004921,delivered,02/22/2018 15:31:00,2018-02-23 00:06:05.310955248,2018-02-27 21:01:02.822378374,03/10/2018 14:25:46,03/09/2018 15:31:00
order_011994,custid_002276_011994,delivered,2017-08-08 10:23:00,2017-08-08 18:15:09.226895001,2017-08-10 22:50:21.286023790,08/14/2017 09:24:38,2017-08-16 10:23:00
order_027135,custid_004212_027135,delivered,2017-04-28 21:41:00,2017-04-29 05:01:45.269137705,2017-04-30 11:30:16.348711660,05/26/2017 16:00:37,2017-05-19 21:41:00
order_003948,custid_015166_003948,delivered,2017-08-20 12:55:00,08/20/2017 16:35:52,2017-08-23 22:56:39.069448139,2017-09-14 05:00:15.514067930,2017-09-09 12:55:00
order_009136,custid_013732_009136,delivered,2018-05-01 14:26:00,05/01/2018 16:24:59,2018-05-04 21:10:46.541086166,2018-05-14 00:18:04.587726627,2018-05-13 14:26:00
order_026067,custid_016371_026067,delivered,02/03/2018 20:16:00,02/04/2018 10:28:51,2018-02-05 15:22:25.455553593,02/14/2018 15:22:58,2018-02-13 20:16:00
order_008751,custid_014884_008751,delivered,2018-02-02 16:24:00,2018-02-02 19:57:45.251590647,2018-02-03 15:18:41.694796156,2018-02-23 00:08:05.598732213,02/17/2018 16:24:00
order_021450,custid_018800_021450,delivered,2017-05-17 23:23:00,2017-05-18 05:31:50.388413258,2017-05-18 18:56:46.178870691,05/26/2017 22:30:14,05/28/2017 23:23:00
order_000471,custid_008547_000471,delivered,2017-11-23 08:31:00,11/23/2017 15:34:40,11/25/2017 13:01:21,2017-12-05 14:00:10.992519151,2017-12-04 08:31:00
order_022038,custid_000753_022038,delivered,2018-03-25 20:18:00,2018-03-26 11:20:13.810414750,2018-03-31 03:22:37.017739510,04/15/2018 02:53:30,2018-04-04 20:18:00
order_014811,custid_002675_014811,delivered,2017-11-12 20:53:00,2017-11-12 22:46:50.467544318,2017-11-16 10:01:10.442212949,2017-11-24 21:04:12.278931454,2017-11-23 20:53:00
order_019762,custid_008839_019762,delivered,2016-11-23 11:48:00,2016-11-23 16:33:33.965030404,2016-11-24 10:33:50.499165512,2016-12-10 03:25:53.361040147,12/10/2016 11:48:00
order_016937,custid_004279_016937,delivered,08/04/2018 20:12:00,08/04/2018 21:43:04,08/06/2018 03:25:37,2018-08-12 09:15:15.206192143,2018-08-14 20:12:00
order_021594,custid_018089_021594,delivered,2017-12-07 20:31:00,12/07/2017 20:54:40,2017-12-08 09:00:02.421699017,12/17/2017 21:12:13,2017-12-18 20:31:00
order_018085,custid_011266_018085,delivered,07/25/2017 07:50:00,2017-07-25 18:10:40.888943170,2017-07-28 08:38:15.064340565,2017-08-02 18:15:42.835770287,2017-08-05 07:50:00
order_016950,custid_010295_016950,delivered,08/02/2018 12:33:00,08/03/2018 07:56:50,2018-08-04 13:07:53.501788994,2018-08-15 05:32:39.118742867,2018-08-15 12:33:00
order_003323,custid_008287_003323,delivered,2016-04-11 23:42:00,04/12/2016 04:16:00,04/13/2016 13:37:24,04/26/2016 02:47:11,2016-04-22 23:42:00
order_026674,custid_010638_026674,delivered,2018-02-19 12:42:00,02/20/2018 09:35:28,02/20/2018 21:23:26,2018-03-03 03:27:16.821444779,03/04/2018 12:42:00
order_010840,custid_017774_010840,delivered,2017-11-07 09:42:00,2017-11-07 13:22:53.966210329,11/08/2017 20:35:06,2017-11-20 04:57:55.489454030,2017-11-21 09:42:00
order_009962,custid_013880_009962,delivered,10/09/2016 14:59:00,10/09/2016 19:17:45,10/11/2016 13:49:39,2016-10-17 15:10:07.309518511,2016-10-18 14:59:00
order_012831,custid_012417_012831,delivered,2016-04-10 13:14:00,2016-04-11 02:09:08.904323722,04/12/2016 18:38:17,2016-04-23 07:52:02.638006884,04/23/2016 13:14:00
order_011266,custid_007074_011266,delivered,2017-10-05 06:36:00,10/05/2017 13:24:21,2017-10-05 21:48:36.112917156,2017-10-19 04:12:44.980844298,2017-10-16 06:36:00
order_010309,custid_009918_010309,delivered,2016-12-19 10:30:00,12/19/2016 14:09:36,2016-12-20 05:36:27.296315530,2016-12-30 23:41:50.386767955,2016-12-30 10:30:00
order_028985,custid_005473_028985,delivered,2016-12-06 21:08:00,12/07/2016 03:09:18,2016-12-08 21:00:00.197585247,2016-12-29 21:38:37.638189397,12/23/2016 21:08:00
order_001162,custid_004233_001162,delivered,04/24/2018 22:25:00,2018-04-25 11:20:41.060395009,04/26/2018 20:29:01,2018-05-01 16:17:58.775918149,2018-05-04 22:25:00
order_012402,custid_003680_012402,delivered,2017-11-25 18:39:00,2017-11-25 22:17:40.716735853,2017-11-27 15:28:02.598866613,01/08/2018 11:40:08,12/17/2017 18:39:00
order_020624,custid_016936_020624,delivered,2016-11-06 12:24:00,2016-11-06 19:51:36.577248170,2016-11-08 01:42:18.468462027,11/09/2016 00:29:27,11/12/2016 12:24:00
order_007369,custid_014237_007369,delivered,2017-11-13 16:04:00,2017-11-14 04:03:49.499137557,2017-11-19 06:50:36.859830128,2017-11-27 13:26:34.473565177,11/26/2017 16:04:00
order_021169,custid_002185_021169,delivered,2018-05-05 07:54:00,2018-05-05 13:01:58.845739785,2018-05-08 04:10:35.598767821,2018-05-09 17:30:27.316769179,2018-05-12 07:54:00
order_003795,custid_018832_003795,delivered,10/12/2017 08:55:00,10/12/2017 16:38:00,10/16/2017 04:21:33,2017-10-31 07:34:47.071514830,10/29/2017 08:55:00
order_001219,custid_013318_001219,delivered,2017-11-09 15:36:00,2017-11-10 01:30:48.534319540,2017-11-12 18:59:11.332416099,2017-11-17 00:52:37.538346143,2017-11-16 15:36:00
order_004527,custid_016264_004527,delivered,02/29/2016 17:32:00,2016-03-01 04:37:06.247098340,2016-03-03 11:54:21.248197215,03/20/2016 14:19:13,03/18/2016 17:32:00
order_000862,custid_012579_000862,canceled,2017-03-20 12:14:00,03/20/2017 16:22:25,,,2017-04-02 12:14:00
order_019565,custid_000384_019565,delivered,2018-05-23 18:55:00,2018-05-23 19:01:00,2018-05-25 11:52:50.292680575,2018-06-02 15:55:40.889909579,2018-06-04 18:55:00
order_016088,custid_006784_016088,delivered,2016-02-11 18:46:00,2016-02-11 22:59:26.885875065,2016-02-13 10:13:43.490765159,2016-02-29 23:23:05.559204983,2016-02-27 18:46:00
order_014979,custid_009399_014979,delivered,2017-07-08 12:53:00,2017-07-08 13:34:47.769964285,2017-07-09 09:39:56.292365559,2017-07-26 02:34:13.428829025,07/20/2017 12:53:00
order_014297,custid_018087_014297,delivered,2017-10-31 23:40:00,2017-11-01 02:59:44.834160612,2017-11-01 21:30:15.071799729,2017-11-08 05:57:10.583437204,2017-11-10 23:40:00
order_011843,custid_011467_011843,delivered,2017-06-01 09:48:00,2017-06-01 17:09:28.732861612,06/02/2017 08:08:20,2017-06-23 18:50:27.598642208,2017-06-21 09:48:00
order_014768,custid_015894_014768,delivered,09/17/2016 18:01:00,2016-09-17 23:02:18.938743568,09/20/2016 00:54:51,2016-09-23 22:09:31.444998852,2016-09-24 18:01:00
order_029566,custid_001510_029566,delivered,2017-01-10 09:05:00,2017-01-10 17:18:52.042934614,01/12/2017 00:15:08,2017-01-21 15:41:06.386158018,01/20/2017 09:05:00
order_016867,custid_015118_016867,delivered,2017-01-08 13:40:00,01/08/2017 18:04:00,2017-01-09 08:48:43.752462434,2017-01-19 20:50:38.000048827,2017-01-19 13:40:00
order_005352,custid_006229_005352,delivered,2016-05-01 15:17:00,05/01/2016 19:47:50,2016-05-03 20:22:17.843074792,2016-05-12 11:31:11.705227259,2016-05-09 15:17:00
order_015311,custid_005802_015311,delivered,2016-12-08 15:35:00,2016-12-08 17:19:43.197989841,2016-12-09 11:04:13.536411391,2016-12-24 09:33:53.283910524,2016-12-24 15:35:00
order_005557,custid_017889_005557,delivered,2017-08-11 09:49:00,2017-08-11 15:47:57.416004451,2017-08-14 01:41:42.105672042,2017-08-15 01:07:56.915239296,2017-08-19 09:49:00
order_004411,custid_015336_004411,delivered,08/02/2017 16:42:00,2017-08-02 22:39:23.979884425,2017-08-05 09:25:35.618445326,2017-08-14 19:07:15.272393818,2017-08-13 16:42:00
order_011893,custid_013217_011893,delivered,01/12/2017 14:00:00,2017-01-13 01:17:33.286082164,01/15/2017 09:42:58,2017-02-01 04:09:58.952816059,2017-01-28 14:00:00
order_026243,custid_017918_026243,delivered,2016-02-13 21:29:00,02/14/2016 08:01:27,02/14/2016 23:52:06,02/22/2016 10:30:42,02/24/2016 21:29:00
order_025193,custid_010059_025193,delivered,2016-11-03 20:55:00,2016-11-04 00:54:08.609362814,11/05/2016 19:22:43,2016-11-18 07:41:51.491724878,2016-11-15 20:55:00
order_012114,custid_016519_012114,delivered,04/03/2018 13:28:00,04/04/2018 02:26:19,04/04/2018 23:21:05,2018-04-19 09:08:00.074897497,04/12/2018 13:28:00
order_021549,custid_007732_021549,delivered,2016-07-11 21:05:00,2016-07-12 03:30:07.116013002,07/16/2016 01:22:29,2016-07-29 14:17:16.645556102,2016-07-25 21:05:00
order_019763,custid_006204_019763,delivered,2017-07-09 20:59:00,2017-07-10 00:04:22.264210665,2017-07-14 00:55:43.248051253,2017-07-25 06:49:20.238854644,2017-07-25 20:59:00
order_008148,custid_013659_008148,delivered,2018-05-29 20:41:00,2018-05-30 12:05:35.760576654,05/31/2018 02:28:32,06/07/2018 11:46:42,2018-06-09 20:41:00
order_029291,custid_005459_029291,delivered,2017-04-01 17:25:00,04/02/2017 05:43:57,2017-04-03 11:10:42.594084948,04/09/2017 22:37:36,2017-04-08 17:25:00
order_005874,custid_004139_005874,delivered,2017-07-06 23:44:00,2017-07-07 07:10:33.058230486,2017-07-08 01:26:08.145138910,2017-07-23 13:41:44.462371799,2017-07-22 23:44:00
order_014001,custid_018144_014001,delivered,11/25/2016 20:51:00,11/26/2016 05:35:32,2016-11-26 12:40:40.802533749,12/03/2016 18:38:52,2016-12-04 20:51:00
order_005303,custid_002444_005303,delivered,2017-10-31 19:00:00,2017-11-01 01:35:08.338968553,2017-11-03 01:24:56.895099323,11/12/2017 10:43:28,2017-11-12 19:00:00
order_006586,custid_012847_006586,delivered,2018-04-03 09:48:00,04/04/2018 00:24:12,2018-04-04 20:02:40.346714839,2018-04-10 19:35:20.757492846,04/12/2018 09:48:00
order_008641,custid_002112_008641,delivered,2018-02-26 14:59:00,2018-02-26 22:20:40.982768251,2018-02-28 00:24:00.692725183,2018-03-12 03:58:04.758322991,2018-03-11 14:59:00
order_000286,custid_018286_000286,delivered,2018-06-13 17:24:00,2018-06-14 04:14:42.216750661,2018-06-18 00:30:52.927428756,2018-06-24 01:19:12.038309302,2018-06-27 17:24:00
order_005356,custid_017431_005356,delivered,2017-09-09 15:34:00,2017-09-09 19:01:08.870378871,2017-09-11 03:28:07.813448065,10/03/2017 12:28:18,09/30/2017 15:34:00
order_026129,custid_001721_026129,delivered,2017-06-14 09:08:00,2017-06-14 13:56:32.599562569,2017-06-16 10:58:22.383088099,2017-06-26 15:53:14.386245023,2017-06-27 09:08:00
order_007584,custid_015792_007584,delivered,2016-02-06 19:49:00,02/07/2016 02:16:57,02/12/2016 15:13:34,2016-02-21 18:51:58.584765600,2016-02-20 19:49:00
order_006846,custid_015089_006846,delivered,03/10/2017 20:19:00,2017-03-11 04:54:28.516399328,03/13/2017 18:02:19,03/21/2017 12:54:59,2017-03-23 20:19:00
