review_id,order_id,review_score,review_creation_date,review_answer_timestamp
rev_015584,order_016014,1,2017-08-31 04:32:00.856085052,2017-09-03 09:18:40.592182967
rev_015585,order_016015,3,2017-01-19 09:05:56.239483509,2017-01-20 22:28:39.629998416
rev_015586,order_016016,3,2018-04-10 06:01:46.642283796,2018-04-13 00:03:21.000000000
rev_015587,order_016017,3,2016-10-19 15:54:18.289469225,2016-10-20 19:03:05.000000000
rev_015588,order_016018,4,2016-02-17 19:00:08.000000000,2016-02-18 22:34:35.801928325
rev_015589,order_016019,4,2016-06-05 11:13:51.000000000,2016-06-08 09:03:47.781764027
rev_015590,order_016020,4,2016-03-23 04:52:42.000000000,2016-03-23 07:50:28.805188038
rev_015591,order_016021,4,2016-08-09 23:10:18.421371094,2016-08-14 19:49:18.831308623
rev_015592,order_016022,2,2018-04-19 16:41:40.673144427,2018-04-28 10:02:09.000000000
rev_015593,order_016023,5,2017-02-09 09:42:57.048113736,2017-02-10 12:02:44.100957776
rev_015594,order_016024,5,2016-10-04 10:54:30.833315602,2016-10-05 17:33:31.503527915
rev_015595,order_016025,1,2018-08-12 04:17:25.000000000,2018-08-14 01:33:59.371622569
rev_015596,order_016026,4,2017-08-04 01:05:30.460469613,2017-08-06 21:32:01.876502367
rev_015597,order_016027,5,2018-01-15 20:43:48.351438973,2018-01-18 15:13:17.110781342
rev_015598,order_016028,4,2017-03-30 20:00:57.511123609,2017-04-01 10:49:24.000000000
rev_015599,order_016029,4,2016-09-01 11:54:37.000000000,2016-09-02 07:58:10.498282300
rev_015600,order_016030,5,2017-11-23 15:24:36.000000000,2017-11-26 00:45:28.000000000
rev_015601,order_016031,5,2018-03-31 18:24:56.074100883,2018-04-01 02:00:28.900286091
rev_015602,order_016032,5,2016-11-02 17:53:30.260966479,2016-11-03 14:28:58.959597314
rev_015603,order_016033,5,2017-11-05 14:47:14.947155951,2017-11-07 08:33:36.054928189
rev_015604,order_016034,3,2017-07-09 13:40:21.000000000,2017-07-11 04:36:14.000000000
rev_015605,order_016035,5,2017-11-05 08:41:42.861086367,2017-11-07 23:39:22.041818098
rev_015606,order_016036,5,2016-01-23 11:43:37.474760702,2016-01-23 20:26:33.275424760
rev_015607,order_016037,3,2017-07-05 04:03:57.353253101,2017-07-06 03:03:58.269071990
rev_015608,order_016038,4,2017-07-22 02:46:41.569712979,2017-07-23 13:13:18.169226941
rev_015609,order_016039,5,2017-03-08 16:14:48.630620049,2017-03-10 14:52:25.462046145
rev_015610,order_016040,2,2016-01-30 16:06:55.474497412,2016-01-31 08:38:47.554649845
rev_015611,order_016041,5,2017-05-14 22:08:48.943157053,2017-05-17 04:17:58.246192838
rev_015612,order_016042,1,2016-07-30 23:41:32.467536120,2016-07-31 18:32:23.638377846
rev_015613,order_016043,5,2017-11-10 22:57:10.000000000,2017-11-12 19:11:43.734107806
rev_015614,order_016044,5,2016-12-27 22:27:26.004738304,2016-12-28 21:27:48.000000000
rev_015615,order_016045,5,2017-01-06 20:07:57.000000000,2017-01-09 18:00:13.120183191
rev_015616,order_016046,5,2018-04-15 06:39:57.848386389,2018-04-16 08:03:33.200481562
rev_015617,order_016047,4,2017-05-13 14:48:16.571566025,2017-05-17 00:49:35.000000000
rev_015618,order_016048,4,2016-08-15 01:08:25.976605351,2016-08-19 13:20:45.832217030
rev_015619,order_016049,5,2016-07-07 22:14:20.693872414,2016-07-08 08:46:58.037677192
rev_015620,order_016050,1,2017-12-16 16:39:02.000000000,2017-12-24 13:10:55.574512735
rev_015621,order_016051,5,2017-06-12 10:54:59.384417112,2017-06-13 02:10:43.579549133
rev_015622,order_016052,5,2018-07-26 00:56:24.982391740,2018-07-27 14:01:44.808796681
rev_015623,order_016053,4,2017-10-20 01:44:02.911559667,2017-10-21 01:47:40.359157089
rev_015624,order_016054,5,2017-12-01 21:47:14.000000000,2017-12-03 08:33:06.942281858
rev_015625,order_016055,4,2018-01-13 08:19:45.277845121,2018-01-14 22:38:09.812014009
rev_015626,order_016056,5,2017-04-20 10:18:08.742397661,2017-04-22 11:06:09.324527360
rev_015627,order_016057,5,2016-11-11 16:21:03.210402425,2016-11-15 08:16:39.627868846
rev_015628,order_016058,1,2017-10-19 20:23:30.301344468,2017-10-20 08:54:44.000000000
rev_015629,order_016059,5,2018-05-18 13:41:37.000000000,2018-05-19 00:13:25.000000000
rev_015630,order_016060,5,2018-08-18 22:22:29.168443167,2018-08-20 19:13:38.731758719
rev_015631,order_016061,5,2016-05-07 06:53:05.000000000,2016-05-08 02:50:56.000000000
rev_015632,order_016062,5,2016-11-17 00:22:22.679393347,2016-11-19 20:01:01.000000000
rev_015633,order_016063,4,2018-07-05 12:47:19.618168607,2018-07-07 00:27:19.809167262
rev_015634,order_016064,2,2018-03-16 14:15:50.573875565,2018-03-18 14:36:14.340461535
rev_015635,order_016065,5,2017-08-21 11:15:49.709359262,2017-08-22 14:28:16.952038525
rev_015636,order_016066,5,2017-07-27 19:09:18.657195086,2017-08-03 05:45:20.392422129
rev_015637,order_016067,5,2017-11-15 05:05:12.278811619,2017-11-18 19:48:09.479681776
rev_015638,order_016068,4,2016-04-19 05:48:54.000000000,2016-04-20 00:32:45.986176537
rev_015639,order_016069,3,2017-07-22 08:12:50.000000000,2017-07-22 11:11:17.000000000
rev_015640,order_016070,4,2017-09-07 18:51:12.983463794,2017-09-10 09:30:09.000000000
rev_015641,order_016071,5,2017-02-10 01:55:13.358764177,2017-02-10 23:29:49.654797069
rev_015642,order_016072,5,2017-09-15 01:48:32.178434805,2017-09-15 13:05:12.000000000
rev_015643,order_016073,5,2016-05-24 06:20:55.450024301,2016-05-25 13:09:42.002107112
rev_015644,order_016074,5,2016-05-03 03:58:37.000000000,2016-05-04 05:56:28.871932375
rev_015645,order_016075,5,2017-06-07 01:59:21.017679143,2017-06-07 04:23:21.017679143
rev_015646,order_016076,5,2018-02-14 19:07:55.533103151,2018-02-16 11:06:13.528423855
rev_015647,order_016077,5,2017-05-03 11:49:38.072335813,2017-05-05 01:03:44.653872368
rev_015648,order_016078,3,2016-11-04 02:24:56.719523553,2016-11-05 12:40:49.656887505
rev_015649,order_016079,5,2017-11-11 15:31:55.000000000,2017-11-12 11:04:38.323931849
rev_015650,order_016080,4,2018-03-04 21:58:13.000000000,2018-03-05 23:32:04.644372700
rev_015651,order_016081,4,2017-04-09 08:27:53.481333403,2017-04-13 09:45:24.000000000
rev_015652,order_016082,5,2017-01-05 09:38:40.189011136,2017-01-07 09:27:49.000000000
rev_015653,order_016083,5,2016-10-25 18:29:10.683399536,2016-10-28 18:25:44.000000000
rev_015654,order_016084,5,2017-07-23 17:01:59.477533924,2017-07-26 21:17:06.000000000
rev_015655,order_016085,5,2018-06-01 01:20:39.000000000,2018-06-02 03:38:28.000000000
rev_015656,order_016086,5,2016-03-21 09:16:14.460924873,2016-03-24 00:17:28.071120785
rev_015657,order_016087,5,2016-01-29 04:48:46.306488784,2016-01-30 06:11:51.000000000
rev_015658,order_016088,4,2016-03-03 06:49:21.000000000,2016-03-04 06:39:11.000000000
rev_015659,order_016089,5,2018-07-20 22:23:31.110893562,2018-07-21 20:42:19.098850782
rev_015660,order_016090,1,2016-12-09 01:32:46.978736065,2016-12-09 16:23:04.296162432
rev_015661,order_016091,5,2016-06-23 07:25:41.000000000,2016-06-23 17:56:40.000000000
rev_015662,order_016092,4,2016-12-17 09:15:15.000000000,2016-12-21 02:24:28.293772324
rev_015663,order_016093,5,2016-01-17 03:47:22.000000000,2016-01-17 16:34:26.719386626
rev_015664,order_016094,5,2016-09-28 05:46:13.228438860,2016-09-29 03:19:05.000000000
rev_015665,order_016095,4,2016-12-23 11:36:45.450206743,2016-12-24 15:40:22.059439402
rev_015666,order_016096,2,2016-05-02 19:32:18.000000000,2016-05-07 14:43:43.000000000
rev_015667,order_016097,5,2017-06-11 11:30:07.679110316,2017-06-11 18:25:48.423207903
rev_015668,order_016098,1,2016-05-05 11:55:08.460919827,2016-05-05 22:11:59.450343926
rev_015669,order_016099,5,2017-11-06 02:32:13.299189608,2017-11-07 15:14:03.000000000
rev_015670,order_016100,5,2016-12-15 01:08:41.000000000,2016-12-15 16:46:48.363908949
rev_015671,order_016101,4,2018-02-23 13:21:56.752940038,2018-02-24 07:38:03.687430103
rev_015672,order_016102,5,2016-02-05 01:52:19.000000000,2016-02-06 19:08:24.455309682
rev_015673,order_016103,5,2016-12-03 01:05:14.000000000,2016-12-03 15:55:19.024238331
rev_015674,order_016104,1,2017-04-04 21:03:36.680986420,2017-04-06 07:06:06.775092455
rev_015675,order_016105,5,2016-12-04 05:06:01.626591393,2016-12-05 05:27:36.000000000
rev_015676,order_016106,5,2017-05-13 04:12:48.413503226,2017-05-13 19:13:01.060386299
rev_015677,order_016107,5,2016-08-18 12:00:04.145811560,2016-08-19 18:28:04.347889837
rev_015678,order_016108,5,2016-07-12 05:51:09.641768367,2016-07-14 03:25:37.000000000
rev_015679,order_016109,3,2018-07-30 18:44:45.361968273,2018-08-01 17:52:18.000000000
rev_015680,order_016110,4,2016-10-11 22:01:37.353966591,2016-10-13 01:00:23.366693188
rev_015681,order_016111,5,2018-03-29 19:19:33.231092300,2018-03-30 18:45:08.164866221
rev_015682,order_016112,1,2016-12-02 08:56:37.218243338,2016-12-02 23:15:23.236538283
rev_015683,order_016113,5,2016-06-26 11:16:11.000000000,2016-06-27 04:10:52.287188513
rev_015684,order_016114,5,2018-04-26 10:11:38.414851961,2018-04-29 12:12:32.645064861
rev_015685,order_016115,1,2017-11-13 12:10:55.961390225,2017-11-17 05:16:07.302867478
rev_015686,order_016116,2,2016-12-25 08:10:47.000000000,2016-12-26 03:55:46.000000000
rev_015687,order_016117,3,2016-11-01 14:08:03.430339669,2016-11-04 08:38:04.539563023
rev_015688,order_016119,1,2017-09-02 12:12:12.409302240,2017-09-03 08:38:24.188277036
rev_015689,order_016120,5,2017-12-13 05:51:51.716555818,2017-12-13 12:58:54.504209440
rev_015690,order_016121,5,2017-11-06 19:46:35.845675156,2017-11-08 03:16:15.347582273
rev_015691,order_016122,5,2016-09-29 09:30:26.293246014,2016-09-30 20:32:53.062239930
rev_015692,order_016123,2,2017-12-06 14:04:37.295403608,2017-12-08 02:51:41.000000000
rev_015693,order_016124,5,2017-09-06 00:01:22.241363409,2017-09-07 12:52:37.428837621
rev_015694,order_016125,3,2017-10-22 21:55:10.740199877,2017-10-23 20:41:33.000000000
rev_015695,order_016126,5,2017-05-04 03:49:09.744299082,2017-05-06 09:06:34.000000000
rev_015696,order_016127,5,2017-01-11 17:38:25.439197810,2017-01-12 05:44:07.776151620
rev_015697,order_016128,5,2017-03-02 16:54:19.000000000,2017-03-05 00:25:19.732729741
rev_015698,order_016129,1,2017-09-08 02:44:06.000000000,2017-09-10 02:21:59.491561252
rev_015699,order_016130,5,2017-10-25 04:56:08.955108808,2017-10-25 13:41:17.000000000
rev_015700,order_016131,3,2018-07-03 14:26:27.551490714,2018-07-04 07:25:12.000000000
rev_015701,order_016132,5,2016-11-12 13:38:57.788693940,2016-11-13 12:32:25.336555880
rev_015702,order_016133,1,2018-06-21 11:32:25.000000000,2018-06-24 06:39:36.549389728
rev_015703,order_016134,1,2016-09-01 07:44:36.461075260,2016-09-03 04:00:30.085076672
rev_015704,order_016135,5,2018-02-16 14:23:51.876155162,2018-02-18 16:32:43.098373874
rev_015705,order_016136,1,2017-01-20 10:50:30.102407730,2017-01-22 14:40:36.924208849
rev_015706,order_016137,4,2018-08-02 08:55:43.669227451,2018-08-03 19:19:47.657483131
rev_015707,order_016138,5,2016-06-01 07:52:01.102643841,2016-06-02 10:11:48.485867035
rev_015708,order_016139,5,2017-05-23 15:18:47.566621682,2017-05-28 00:11:00.678686308
rev_015709,order_016140,5,2017-10-02 09:58:57.000000000,2017-10-02 23:45:47.432836987
rev_015710,order_016141,5,2017-06-20 20:21:51.000000000,2017-06-21 17:50:35.772413277
rev_015711,order_016142,5,2017-04-17 05:30:12.347960935,2017-04-18 22:50:23.000000000
rev_015712,order_016143,5,2017-03-04 20:25:05.158972554,2017-03-09 18:19:16.198921450
rev_015713,order_016144,1,2018-08-24 16:29:39.323411709,2018-08-25 12:16:41.000000000
rev_015714,order_016145,2,2016-07-07 05:51:02.277357109,2016-07-07 13:12:36.276083053
rev_015715,order_016146,2,2017-05-03 20:53:46.631285029,2017-05-05 20:19:06.513846535
rev_015716,order_016147,2,2018-01-27 12:24:42.000000000,2018-01-28 10:46:35.117911708
rev_015717,order_016148,5,2018-03-26 05:14:27.046011561,2018-03-27 15:22:49.210406504
rev_015718,order_016149,5,2018-01-31 08:05:46.000000000,2018-02-03 23:24:58.000000000
rev_015719,order_016150,4,2018-09-11 16:04:26.413317924,2018-09-13 11:53:17.000000000
rev_015720,order_016151,3,2017-10-09 21:54:37.000000000,2017-10-11 14:55:47.000000000
rev_015721,order_016152,4,2017-06-06 13:22:55.566344023,2017-06-07 11:35:05.000000000
rev_015722,order_016153,5,2016-04-28 15:20:56.755122081,2016-05-01 19:05:36.683576304
rev_015723,order_016154,1,2016-05-26 20:30:57.050212007,2016-05-27 09:47:36.465547601
rev_015724,order_016155,5,2016-05-30 16:39:37.040985324,2016-05-31 19:45:16.000000000
rev_015725,order_016156,5,2017-04-09 23:32:24.780635347,2017-04-12 18:33:46.218890467
rev_015726,order_016157,4,2018-05-12 13:47:51.564472075,2018-05-12 17:53:20.165267429
rev_015727,order_016158,2,2017-11-23 23:28:11.000000000,2017-11-24 20:54:43.000000000
rev_015728,order_016159,5,2017-06-07 22:55:11.364588334,2017-06-09 10:48:24.489296465
rev_015729,order_016160,5,2017-09-04 03:44:07.660472414,2017-09-07 14:37:58.931790402
rev_015730,order_016161,1,2017-04-28 01:48:23.152619735,2017-04-30 15:04:55.000000000
rev_015731,order_016162,4,2017-11-22 13:51:06.429168170,2017-11-26 17:44:54.548857648
rev_015732,order_016163,4,2016-08-16 18:39:54.000000000,2016-08-17 14:38:57.583016144
rev_015733,order_016164,3,2017-08-30 13:45:48.564246376,2017-09-01 05:16:09.869380288
rev_015734,order_016165,5,2018-08-09 08:31:17.000000000,2018-08-10 15:27:58.339926345
rev_015735,order_016166,5,2016-01-18 06:19:21.905868122,2016-01-20 03:00:07.000000000
rev_015736,order_016167,5,2016-07-13 21:10:13.729228834,2016-07-15 14:40:49.412789073
rev_015737,order_016168,4,2017-02-11 15:13:01.031085594,2017-02-13 14:08:03.000000000
rev_015738,order_016169,5,2016-05-03 19:16:26.800773549,2016-05-05 21:26:46.450993105
rev_015739,order_016170,5,2017-11-10 18:35:28.675224670,2017-11-13 21:03:32.169817461
rev_015740,order_016171,5,2018-07-04 05:39:28.000000000,2018-07-04 12:02:54.671393005
rev_015741,order_016172,1,2016-07-21 00:39:46.000000000,2016-07-22 04:37:06.608997059
rev_015742,order_016173,5,2016-10-29 06:22:17.000000000,2016-10-30 16:11:18.000000000
rev_015743,order_016174,1,2018-08-23 05:54:51.742239233,2018-08-23 15:52:57.252916684
rev_015744,order_016175,2,2016-05-27 11:46:44.365450067,2016-05-28 17:06:55.093682656
rev_015745,order_016176,4,2017-09-22 15:24:30.000000000,2017-09-24 20:51:37.000000000
rev_015746,order_016177,5,2018-03-26 19:08:18.390464505,2018-03-29 15:04:15.000000000
rev_015747,order_016178,1,2018-07-12 21:17:37.000000000,2018-07-13 13:36:45.854991095
rev_015748,order_016179,4,2018-08-04 23:07:11.311073114,2018-08-05 05:05:30.620415101
rev_015749,order_016180,1,2017-04-22 01:28:30.695735060,2017-04-23 09:10:28.164271934
rev_015750,order_016181,5,2018-02-22 20:16:05.370773498,2018-02-24 09:33:05.276612788
rev_015751,order_016182,5,2017-08-18 23:20:43.635759608,2017-08-19 17:38:27.859246633
rev_015752,order_016183,1,2017-09-08 06:05:56.000000000,2017-09-09 05:13:13.803688970
rev_015753,order_016184,5,2018-07-28 13:17:21.000000000,2018-07-30 19:08:50.000000000
rev_015754,order_016185,5,2018-02-25 18:19:08.706518133,2018-02-27 11:35:19.861502914
rev_015755,order_016186,5,2016-02-27 16:23:08.610043754,2016-02-28 00:55:37.098982215
rev_015756,order_016187,4,2017-05-06 13:33:49.000000000,2017-05-06 23:48:36.434944875
rev_015757,order_016188,4,2018-01-29 19:44:46.035594150,2018-01-31 07:07:20.015583942
rev_015758,order_016189,5,2016-12-06 21:23:31.399839143,2016-12-07 20:53:12.536453426
rev_015759,order_016190,2,2018-01-27 03:19:25.058916874,2018-01-28 04:59:11.556387423
rev_015760,order_016191,5,2017-04-09 18:59:03.000000000,2017-04-11 05:29:57.330924025
rev_015761,order_016192,5,2017-08-08 15:21:04.000000000,2017-08-11 03:25:47.000000000
rev_015762,order_016193,5,2018-06-26 20:13:01.000000000,2018-06-27 06:06:04.000000000
rev_015763,order_016194,4,2018-05-14 10:07:21.183093187,2018-05-16 04:19:07.916465355
rev_015764,order_016195,5,2017-12-01 21:21:51.034121053,2017-12-02 00:23:01.000000000
rev_015765,order_016196,5,2017-09-14 23:43:57.000000000,2017-09-15 14:59:45.474131646
rev_015766,order_016197,5,2018-03-02 03:34:23.976823024,2018-03-06 01:09:47.966876990
rev_015767,order_016198,5,2017-11-24 20:10:29.125429684,2017-11-25 21:56:10.000000000
rev_015768,order_016199,5,2018-01-25 16:12:14.522317739,2018-01-25 22:54:59.467033100
rev_015769,order_016200,4,2018-06-10 09:46:49.183271035,2018-06-11 14:18:39.242628219
rev_015770,order_016201,5,2016-06-25 10:37:52.831247453,2016-06-27 06:47:18.037373567
rev_015771,order_016202,5,2017-08-14 21:29:33.000000000,2017-08-15 05:27:24.331173317
rev_015772,order_016203,1,2016-12-15 00:09:40.000000000,2016-12-20 07:53:54.858700081
rev_015773,order_016204,5,2017-04-11 23:41:18.000000000,2017-04-15 00:21:06.403684967
rev_015774,order_016205,5,2018-04-05 14:36:42.000000000,2018-04-09 21:31:05.000000000
rev_015775,order_016206,5,2017-04-26 22:44:58.649219960,2017-04-28 07:21:29.106711117
rev_015776,order_016207,5,2018-01-25 17:07:03.000000000,2018-01-26 13:01:28.000000000
rev_015777,order_016208,5,2018-09-06 06:17:13.000000000,2018-09-07 08:00:04.691978366
rev_015778,order_016209,5,2017-04-20 21:33:44.000000000,2017-04-22 14:22:19.663586668
rev_015779,order_016210,5,2018-06-23 01:30:33.629484979,2018-06-23 18:46:47.406903927
rev_015780,order_016211,5,2018-04-12 02:34:48.516451657,2018-04-14 07:19:28.205835476
rev_015781,order_016214,1,2016-12-15 13:53:48.091474362,2016-12-16 10:13:35.000000000
rev_015782,order_016215,5,2016-02-05 00:57:13.808547113,2016-02-07 09:34:21.000000000
rev_015783,order_016216,5,2017-06-01 16:10:22.279034648,2017-06-03 12:47:22.000000000
rev_015784,order_016217,5,2016-07-21 18:53:49.000000000,2016-07-25 18:14:10.215528492
rev_015785,order_016218,1,2017-11-18 18:18:18.000000000,2017-11-19 00:40:12.220267295
rev_015786,order_016219,5,2017-07-20 00:52:17.781067311,2017-07-22 01:33:31.318540941
rev_015787,order_016220,5,2016-12-06 02:33:37.547459240,2016-12-07 20:07:05.000000000
rev_015788,order_016221,5,2018-07-27 12:03:03.176153276,2018-07-29 16:40:54.116618026
rev_015789,order_016222,1,2016-12-02 08:58:12.487046444,2016-12-03 08:22:52.277911877
rev_015790,order_016223,2,2017-03-14 14:06:27.770478095,2017-03-16 01:15:27.000000000
rev_015791,order_016224,1,2017-03-13 06:09:52.981294456,2017-03-13 22:15:07.000000000
rev_015792,order_016225,5,2017-02-07 18:57:26.523073605,2017-02-10 09:25:42.640531004
rev_015793,order_016226,4,2016-03-19 07:23:47.873947245,2016-03-22 16:55:10.962895277
rev_015794,order_016227,4,2017-06-05 06:43:33.051007663,2017-06-06 21:58:27.245434030
rev_015795,order_016228,4,2018-05-04 09:26:47.000000000,2018-05-05 15:24:46.249695210
rev_015796,order_016229,3,2017-05-20 08:48:01.000000000,2017-05-22 10:23:38.530803909
rev_015797,order_016230,5,2018-05-22 01:52:19.980971471,2018-05-23 18:04:49.466216132
rev_015798,order_016231,1,2018-06-21 02:17:39.000000000,2018-06-23 20:06:08.570088622
rev_015799,order_016232,2,2017-11-21 10:30:14.361792822,2017-11-22 09:17:44.033531308
rev_015800,order_016233,5,2017-05-07 04:00:34.501391960,2017-05-10 06:54:12.000000000
rev_015801,order_016234,5,2017-10-12 08:35:34.913671068,2017-10-13 03:59:05.000000000
rev_015802,order_016235,5,2017-06-01 05:21:27.000000000,2017-06-02 02:29:06.009554080
rev_015803,order_016236,5,2017-08-09 07:54:19.871007846,2017-08-10 01:59:43.000000000
rev_015804,order_016237,1,2017-12-17 04:13:05.000000000,2017-12-19 14:08:03.000000000
rev_015805,order_016238,5,2017-06-20 08:54:34.262011514,2017-06-22 05:42:50.631603692
rev_015806,order_016239,2,2018-05-12 18:07:56.857547826,2018-05-14 06:47:44.000000000
rev_015807,order_016240,5,2018-08-23 16:39:54.000000000,2018-08-26 06:43:00.000000000
rev_015808,order_016241,5,2017-12-05 18:10:56.250797787,2017-12-09 06:01:14.000000000
rev_015809,order_016242,4,2018-06-05 08:52:31.000000000,2018-06-06 17:22:34.764427165
rev_015810,order_016243,5,2016-08-27 16:57:28.354461065,2016-08-28 22:59:43.569647704
rev_015811,order_016244,2,2017-02-24 20:27:30.770886586,2017-02-25 13:13:50.000000000
rev_015812,order_016245,1,2018-01-05 10:06:06.751284203,2018-01-06 07:13:04.847132676
rev_015813,order_016246,5,2016-12-16 06:02:28.757311765,2016-12-17 11:34:42.642569481
rev_015814,order_016247,4,2017-08-07 07:48:42.115959563,2017-08-08 17:03:09.182516479
rev_015815,order_016248,5,2018-07-31 13:18:12.889293051,2018-08-01 23:48:08.000000000
rev_015816,order_016249,2,2016-01-14 08:49:01.189252739,2016-01-15 08:58:23.000000000
rev_015817,order_016250,1,2018-06-29 14:22:22.000000000,2018-06-30 23:54:56.231432557
rev_015818,order_016251,5,2016-09-22 02:27:14.780940355,2016-09-23 16:27:29.844159602
rev_015819,order_016252,3,2018-07-25 02:35:59.000000000,2018-07-25 10:06:35.000000000
rev_015820,order_016253,3,2017-02-12 03:45:19.781813063,2017-02-13 06:00:44.261320476
rev_015821,order_016254,4,2018-08-29 19:26:30.000000000,2018-08-31 14:15:06.000000000
rev_015822,order_016255,5,2017-11-16 19:51:42.000000000,2017-11-18 09:38:16.107276461
rev_015823,order_016256,1,2017-12-13 17:26:03.527745365,2017-12-14 17:15:30.612673211
rev_015824,order_016257,5,2018-08-13 11:11:12.000000000,2018-08-13 14:31:44.690064261
rev_015825,order_016258,5,2017-11-16 15:54:47.443414852,2017-11-17 01:07:00.016244517
rev_015826,order_016259,3,2016-07-15 11:54:03.878947471,2016-07-17 15:39:07.421582971
rev_015827,order_016260,5,2016-10-30 15:44:48.000000000,2016-11-01 19:00:17.159651451
rev_015828,order_016261,5,2016-10-10 23:21:57.654402637,2016-10-14 19:02:44.173573890
rev_015829,order_016262,1,2017-11-06 11:41:43.107102172,2017-11-07 08:34:02.000000000
rev_015830,order_016263,1,2016-07-20 16:17:26.745822234,2016-07-22 17:37:06.000000000
rev_015831,order_016264,5,2017-03-02 23:55:41.359983428,2017-03-04 10:57:51.000000000
rev_015832,order_016265,3,2016-10-23 01:55:48.773841951,2016-10-24 16:16:58.843652217
rev_015833,order_016266,1,2016-02-20 20:41:38.857422411,2016-02-22 05:49:23.003637107
rev_015834,order_016268,4,2017-11-03 12:28:07.000000000,2017-11-05 22:04:44.166041581
rev_015835,order_016269,5,2017-05-17 05:17:04.000000000,2017-05-17 14:17:24.053379626
rev_015836,order_016270,3,2018-03-24 21:25:33.567703748,2018-03-26 00:41:48.615320159
rev_015837,order_016271,4,2018-04-11 05:05:16.812067769,2018-04-14 17:22:17.000000000
rev_015838,order_016272,5,2016-07-10 15:36:04.000000000,2016-07-14 17:19:50.000000000
rev_015839,order_016273,5,2018-01-25 03:45:24.244450948,2018-01-25 09:30:33.463232293
rev_015840,order_016274,5,2018-04-05 10:14:45.160024447,2018-04-06 10:53:12.758126063
rev_015841,order_016275,4,2017-06-06 13:09:33.205531521,2017-06-07 20:37:42.892400118
rev_015842,order_016276,1,2016-12-02 13:07:19.725178377,2016-12-02 23:50:44.942975252
rev_015843,order_016277,5,2018-05-25 21:07:48.564737629,2018-05-26 15:42:13.248713872
rev_015844,order_016278,1,2017-04-19 03:53:51.654611358,2017-04-22 21:16:49.000000000
rev_015845,order_016279,5,2016-10-08 21:28:23.000000000,2016-10-10 05:07:35.000000000
rev_015846,order_016280,5,2017-12-07 10:36:48.000000000,2017-12-08 06:36:14.917929761
rev_015847,order_016281,1,2016-06-25 00:35:29.000000000,2016-06-25 14:10:34.318364415
rev_015848,order_016282,5,2017-11-15 02:35:23.000000000,2017-11-16 01:44:13.217942394
rev_015849,order_016283,1,2016-11-15 15:24:49.000000000,2016-11-17 19:59:34.099411783
rev_015850,order_016284,1,2016-06-20 01:18:56.814900378,2016-06-22 03:00:19.604539317
rev_015851,order_016285,2,2017-07-23 18:07:30.519729455,2017-07-24 00:41:30.579866800
rev_015852,order_016286,5,2016-05-14 09:27:44.087225533,2016-05-16 16:08:56.000000000
rev_015853,order_016287,4,2016-08-28 22:40:51.433189545,2016-08-30 13:58:06.000000000
rev_015854,order_016288,2,2018-06-08 01:08:02.000000000,2018-06-10 23:28:13.397626671
rev_015855,order_016289,3,2018-05-06 23:25:52.018995970,2018-05-11 04:26:10.622154882
rev_015856,order_016290,1,2016-04-21 00:11:10.000000000,2016-04-21 10:09:23.728100996
rev_015857,order_016291,5,2018-09-17 00:57:26.099447995,2018-09-17 16:06:39.661890242
rev_015858,order_016292,5,2018-05-31 13:12:38.373285277,2018-06-06 06:20:26.000000000
rev_015859,order_016293,5,2017-07-17 23:12:21.178518224,2017-07-19 01:34:08.784337463
rev_015860,order_016294,5,2016-03-31 06:31:07.330170192,2016-04-01 16:16:49.563128489
rev_015861,order_016295,1,2017-09-07 22:18:49.427380219,2017-09-09 05:40:35.807375954
rev_015862,order_016296,4,2017-01-05 12:17:09.000000000,2017-01-06 12:13:42.418375479
rev_015863,order_016297,4,2017-08-24 06:54:43.000000000,2017-08-26 00:10:43.331604120
rev_015864,order_016298,5,2018-09-03 11:28:14.008708035,2018-09-06 01:27:43.000000000
rev_015865,order_016299,4,2017-08-28 04:15:44.389586973,2017-08-29 14:17:44.000000000
rev_015866,order_016300,1,2016-12-26 10:22:59.932107723,2016-12-29 04:46:03.107317268
rev_015867,order_016301,5,2018-04-10 18:43:16.176806621,2018-04-12 10:38:28.000000000
rev_015868,order_016302,4,2017-07-12 19:36:43.000000000,2017-07-13 09:46:33.612673434
rev_015869,order_016303,5,2018-05-03 08:09:33.777319115,2018-05-04 21:51:30.290188431
rev_015870,order_016304,2,2018-08-24 11:11:41.000000000,2018-08-25 07:28:04.005257932
rev_015871,order_016305,4,2018-06-04 02:56:22.136082637,2018-06-05 20:53:46.987058273
rev_015872,order_016306,5,2016-10-31 07:06:32.000000000,2016-11-02 18:29:01.307167844
rev_015873,order_016307,4,2016-08-29 16:28:08.559325895,2016-08-31 21:38:16.000000000
rev_015874,order_016308,1,2018-06-16 15:16:43.000000000,2018-06-17 01:42:19.689417912
rev_015875,order_016309,5,2018-03-02 03:56:43.195936824,2018-03-03 14:51:42.000000000
rev_015876,order_016310,5,2016-05-16 22:38:41.457501880,2016-05-17 20:15:38.000000000
rev_015877,order_016311,4,2016-12-02 15:40:18.826929816,2016-12-03 15:11:03.187615858
rev_015878,order_016312,5,2018-04-26 00:00:45.000000000,2018-04-27 19:12:14.383045037
rev_015879,order_016313,5,2018-06-13 10:21:45.000000000,2018-06-13 14:21:10.103599542
rev_015880,order_016314,2,2018-04-10 09:20:13.036181028,2018-04-10 13:48:23.188043296
