customer_unique_id,customer_city,customer_state,customer_zip_code_prefix
cust_007816,sorocaba,SP,28397
cust_007817,sorocaba,SP,99899
cust_007818,campinas,SP,52502
cust_007819,belo horizonte,MG,86139
cust_007820,campo grande,MS,77970
cust_007821,santos,SP,61171
cust_007822,sorocaba,SP,10849
cust_007823,sao paulo,SP,73917
cust_007824,sao paulo,SP,8041
cust_007825,porto alegre,RS,74005
cust_007826,campo grande,MS,91260
cust_007827,londrina,PR,53726
cust_007828,santos,SP,96376
cust_007829,recife,PE,63109
cust_007830,salvador,BA,53327
cust_007831,sao paulo,SP,53676
cust_007832,vitoria,ES,15217
cust_007833,caxias do sul,RS,7576
cust_007834,joinville,SC,8777
cust_007835,niteroi,RJ,89628
cust_007836,campinas,SP,16443
cust_007837,florianopolis,SC,64058
cust_007838,duque de caxias,RJ,28979
cust_007839,campo grande,MS,38923
cust_007840,campinas,SP,68701
cust_007841,campinas,SP,87312
cust_007842,curitiba,PR,11914
cust_007843,belo horizonte,MG,52939
cust_007844,rio de janeiro,RJ,14556
cust_007845,caxias do sul,RS,20946
cust_007846,londrina,PR,71589
cust_007847,uberlandia,MG,3945
cust_007848,santos,SP,26482
cust_007849,uberlandia,MG,56203
cust_007850,rio de janeiro,RJ,22389
cust_007851,joinville,SC,39142
cust_007852,belo horizonte,MG,58681
cust_007853,niteroi,RJ,90246
cust_007854,campinas,SP,8799
cust_007855,campinas,SP,51245
cust_007856,campinas,SP,63280
cust_007857,uberlandia,MG,48401
cust_007858,florianopolis,SC,2903
cust_007859,campo grande,MS,76337
cust_007860,belo horizonte,MG,24069
cust_007861,curitiba,PR,10778
cust_007862,contagem,MG,45598
cust_007863,rio de janeiro,RJ,19914
cust_007864,uberlandia,MG,63462
cust_007865,campinas,SP,54413
cust_007866,duque de caxias,RJ,21180
cust_007867,fortaleza,CE,91960
cust_007868,uberlandia,MG,88039
cust_007869,sao paulo,SP,32146
cust_007870,duque de caxias,RJ,91982
cust_007871,cuiaba,MT,33271
cust_007872,santos,SP,48591
cust_007873,sao luis,MA,57010
cust_007874,joao pessoa,PB,27968
cust_007875,belo horizonte,MG,60482
cust_007876,sorocaba,SP,11937
cust_007877,campinas,SP,60894
cust_007878,sao paulo,SP,93929
cust_007879,santos,SP,33049
cust_007880,florianopolis,SC,14223
cust_007881,vitoria,ES,58308
cust_007882,campinas,SP,30569
cust_007883,niteroi,RJ,74568
cust_007884,duque de caxias,RJ,33566
cust_007885,campinas,SP,7196
cust_007886,duque de caxias,RJ,27567
cust_007887,belem,PA,82902
cust_007888,duque de caxias,RJ,1203
cust_007889,santos,SP,88715
cust_007890,caxias do sul,RS,21502
cust_007891,campinas,SP,28021
cust_007892,vitoria,ES,75101
cust_007893,vitoria,ES,93389
cust_007894,sao paulo,SP,21334
cust_007895,niteroi,RJ,91334
cust_007896,florianopolis,SC,76642
cust_007897,rio de janeiro,RJ,3656
cust_007898,rio de janeiro,RJ,42172
cust_007899,sao luis,MA,26075
cust_007900,sao paulo,SP,9020
cust_007901,rio de janeiro,Unknown,92453
cust_007902,sorocaba,SP,82870
cust_007903,sorocaba,SP,87523
cust_007904,brasilia,Unknown,63879
cust_007905,caxias do sul,RS,73166
cust_007906,belo horizonte,MG,61599
cust_007907,sorocaba,SP,5604
cust_007908,brasilia,DF,15871
cust_007909,campinas,SP,88936
cust_007910,niteroi,RJ,62711
cust_007911,sao paulo,SP,33065
cust_007912,duque de caxias,RJ,79857
cust_007913,contagem,MG,53296
cust_007914,santos,SP,99639
cust_007915,rio de janeiro,RJ,50267
cust_007916,campinas,SP,67412
cust_007917,porto alegre,Unknown,98300
cust_007918,duque de caxias,RJ,43785
cust_007919,goiania,GO,92886
cust_007920,santos,SP,82067
cust_007921,sorocaba,SP,4549
cust_007922,sorocaba,SP,5987
cust_007923,santos,SP,10127
cust_007924,rio de janeiro,RJ,42508
cust_007925,sorocaba,SP,81299
cust_007926,santos,SP,73487
cust_007927,sorocaba,SP,74065
cust_007928,duque de caxias,RJ,36584
cust_007929,caxias do sul,RS,5422
cust_007930,duque de caxias,RJ,6832
cust_007931,campo grande,MS,14649
cust_007932,campinas,SP,11982
cust_007933,niteroi,RJ,94699
cust_007934,sao paulo,SP,17551
cust_007935,salvador,BA,32652
cust_007936,sorocaba,SP,83295
cust_007937,campo grande,MS,21574
cust_007938,porto alegre,RS,72361
cust_007939,belo horizonte,MG,47069
cust_007940,duque de caxias,RJ,76621
cust_007941,sao paulo,SP,30802
cust_007942,campinas,SP,91022
cust_007943,fortaleza,CE,73389
cust_007944,florianopolis,SC,30957
cust_007945,campinas,SP,66913
cust_007946,campinas,SP,74563
cust_007947,sao paulo,SP,98643
cust_007948,curitiba,PR,37092
cust_007949,niteroi,RJ,97739
cust_007950,belo horizonte,MG,78782
cust_007951,campinas,SP,44299
cust_007952,belem,PA,69892
cust_007953,sorocaba,SP,56938
cust_007954,santos,SP,98989
cust_007955,vitoria,ES,7074
cust_007956,londrina,PR,75949
cust_007957,niteroi,RJ,83488
cust_007958,brasilia,DF,1584
cust_007959,sorocaba,SP,51443
cust_007960,sao paulo,SP,70280
cust_007961,sorocaba,SP,85130
cust_007962,campinas,SP,11062
cust_007963,porto alegre,RS,28512
cust_007964,rio de janeiro,RJ,55062
cust_007965,niteroi,RJ,64640
cust_007966,joinville,SC,16574
cust_007967,campinas,SP,82590
cust_007968,campinas,SP,49977
cust_007969,sorocaba,SP,40743
cust_007970,londrina,PR,79469
cust_007971,niteroi,RJ,51756
cust_007972,natal,RN,29621
cust_007973,brasilia,DF,44154
cust_007974,florianopolis,SC,16115
cust_007975,joinville,SC,84462
cust_007976,contagem,MG,32134
cust_007977,recife,PE,35625
cust_007978,contagem,MG,18191
cust_007979,santos,SP,37950
cust_007980,sao paulo,SP,19172
cust_007981,salvador,BA,5578
cust_007982,sorocaba,SP,70024
cust_007983,florianopolis,SC,38304
cust_007984,natal,RN,70727
cust_007985,sorocaba,SP,23087
cust_007986,santos,SP,53384
cust_007987,campinas,SP,21764
cust_007988,rio de janeiro,RJ,25969
cust_007989,contagem,MG,96949
cust_007990,sao paulo,SP,53434
cust_007991,niteroi,RJ,1583
cust_007992,niteroi,RJ,94904
cust_007993,campinas,SP,82425
cust_007994,sao paulo,SP,38985
cust_007995,sao paulo,Unknown,24819
cust_007996,joinville,SC,42932
cust_007997,santos,SP,77565
cust_007998,sao paulo,SP,49931
cust_007999,duque de caxias,RJ,18228
cust_008000,caxias do sul,RS,18662
cust_008001,curitiba,PR,99288
cust_008002,campinas,SP,25226
cust_008003,uberlandia,MG,58308
cust_008004,londrina,PR,69402
cust_008005,recife,Unknown,16307
cust_008006,belo horizonte,MG,16995
cust_008007,caxias do sul,RS,31898
cust_008008,santos,SP,60845
cust_008009,santos,SP,84725
cust_008010,recife,PE,39202
cust_008011,santos,SP,29217
cust_008012,campinas,SP,31321
cust_008013,caxias do sul,RS,77584
cust_008014,recife,PE,55424
cust_008015,campinas,SP,62336
cust_008016,goiania,GO,23342
cust_008017,sao paulo,SP,64538
cust_008018,brasilia,DF,31656
cust_008019,recife,PE,88709
cust_008020,joinville,SC,52928
cust_008021,belem,PA,16410
cust_008022,campo grande,MS,66071
cust_008023,belem,PA,3712
cust_008024,rio de janeiro,RJ,83798
cust_008025,duque de caxias,RJ,41246
cust_008026,sao paulo,SP,82640
cust_008027,sao paulo,SP,94048
cust_008028,contagem,MG,50275
cust_008029,campinas,SP,12004
cust_008030,vitoria,ES,8347
cust_008031,santos,SP,32553
cust_008032,sorocaba,SP,19617
cust_008033,sao paulo,SP,71660
cust_008034,campinas,SP,1046
cust_008035,sao paulo,SP,71662
cust_008036,contagem,MG,19374
cust_008037,sao paulo,SP,13411
cust_008038,joinville,SC,4042
cust_008039,santos,SP,80899
cust_008040,porto alegre,RS,71758
cust_008041,porto alegre,RS,89743
cust_008042,santos,SP,55068
cust_008043,santos,SP,59990
cust_008044,brasilia,DF,4537
cust_008045,porto alegre,RS,3123
cust_008046,campinas,SP,62146
cust_008047,porto alegre,RS,51649
cust_008048,campinas,SP,81600
cust_008049,campinas,SP,55576
cust_008050,santos,SP,3824
cust_008051,londrina,PR,64860
cust_008052,sao paulo,SP,13577
cust_008053,rio de janeiro,RJ,88756
cust_008054,campinas,SP,47648
cust_008055,sao paulo,SP,44800
cust_008056,sao paulo,SP,5188
cust_008057,duque de caxias,RJ,31242
cust_008058,brasilia,DF,3106
cust_008059,londrina,PR,11764
cust_008060,sorocaba,SP,58658
cust_008061,santos,SP,49042
cust_008062,sorocaba,Unknown,56694
cust_008063,brasilia,DF,80884
cust_008064,niteroi,RJ,80857
cust_008065,feira de santana,BA,88290
cust_008066,santos,SP,8711
cust_008067,belo horizonte,MG,8423
cust_008068,belo horizonte,MG,89821
cust_008069,uberlandia,MG,87173
cust_008070,duque de caxias,RJ,2844
cust_008071,sao paulo,SP,3962
cust_008072,duque de caxias,RJ,30834
cust_008073,sao luis,MA,55357
cust_008074,sorocaba,SP,5818
cust_008075,curitiba,PR,45387
cust_008076,vitoria,ES,25181
cust_008077,uberlandia,MG,92137
cust_008078,duque de caxias,RJ,81700
cust_008079,campinas,SP,52844
cust_008080,curitiba,PR,13388
cust_008081,fortaleza,CE,27167
cust_008082,natal,RN,20985
cust_008083,campinas,SP,86022
cust_008084,belem,PA,61524
cust_008085,campinas,SP,35075
cust_008086,belo horizonte,MG,3144
cust_008087,santos,SP,83248
cust_008088,campinas,SP,60639
cust_008089,contagem,MG,24835
cust_008090,duque de caxias,RJ,89542
cust_008091,campo grande,MS,75832
cust_008092,sao paulo,SP,7885
cust_008093,goiania,GO,1749
cust_008094,duque de caxias,RJ,1584
cust_008095,campinas,SP,27766
cust_008096,santos,SP,41188
cust_008097,londrina,PR,92995
cust_008098,feira de santana,BA,85056
cust_008099,sorocaba,SP,99786
cust_008100,santos,SP,93583
cust_008101,duque de caxias,Unknown,1435
cust_008102,uberlandia,MG,80314
cust_008103,belo horizonte,MG,92414
cust_008104,salvador,BA,65283
cust_008105,santos,SP,96326
cust_008106,sao paulo,SP,43228
cust_008107,campinas,SP,79045
cust_008108,vitoria,ES,79107
cust_008109,niteroi,RJ,23466
cust_008110,sao paulo,SP,75911
cust_008111,joinville,SC,48047
cust_008112,belo horizonte,MG,19178
cust_008113,campinas,SP,11631
cust_008114,sorocaba,SP,71861
cust_008115,florianopolis,SC,81453
cust_008116,porto alegre,RS,79464
cust_008117,sorocaba,SP,97034
cust_008118,campinas,SP,90185
cust_008119,sorocaba,SP,19334
cust_008120,porto alegre,RS,73231
cust_008121,sao paulo,SP,22913
cust_008122,santos,SP,73506
cust_008123,sorocaba,SP,43702
cust_008124,natal,RN,90259
cust_008125,duque de caxias,RJ,13314
cust_008126,santos,SP,20232
cust_008127,rio de janeiro,RJ,62430
cust_008128,porto alegre,RS,55452
cust_008129,goiania,GO,86116
cust_008130,joao pessoa,PB,89455
cust_008131,duque de caxias,RJ,26916
cust_008132,rio de janeiro,RJ,63532
cust_008133,sao paulo,SP,76026
cust_008134,florianopolis,SC,93202
cust_008135,uberlandia,MG,36113
cust_008136,sorocaba,SP,5992
cust_008137,rio de janeiro,RJ,35769
cust_008138,santos,SP,22181
cust_008139,porto alegre,RS,5717
cust_008140,sao paulo,SP,22912
cust_008141,sorocaba,SP,20169
cust_008142,sorocaba,SP,8774
cust_008143,santos,SP,77112
cust_008144,campinas,Unknown,62649
cust_008145,curitiba,PR,16237
cust_008146,caxias do sul,RS,40743
cust_008147,duque de caxias,RJ,83952
cust_008148,campinas,SP,25004
cust_008149,recife,PE,24389
cust_008150,goiania,GO,73045
cust_008151,contagem,Unknown,40406
cust_008152,contagem,MG,67940
cust_008153,florianopolis,SC,20120
cust_008154,curitiba,PR,4882
cust_008155,sorocaba,SP,54184
cust_008156,rio de janeiro,RJ,44510
cust_008157,sorocaba,SP,84736
cust_008158,salvador,BA,72301
cust_008159,contagem,MG,34407
cust_008160,natal,RN,11233
cust_008161,santos,SP,54663
cust_008162,rio de janeiro,RJ,79699
cust_008163,curitiba,PR,30874
cust_008164,goiania,GO,61988
cust_008165,brasilia,DF,4250
cust_008166,sao paulo,SP,72094
cust_008167,natal,RN,83828
cust_008168,natal,RN,25789
cust_008169,sao luis,MA,67288
cust_008170,belo horizonte,MG,75021
cust_008171,feira de santana,BA,24632
cust_008172,sao paulo,SP,18195
cust_008173,santos,SP,39005
cust_008174,campinas,SP,86172
cust_008175,duque de caxias,RJ,37451
cust_008176,campo grande,MS,21393
cust_008177,uberlandia,MG,29320
cust_008178,duque de caxias,RJ,27554
cust_008179,joinville,SC,53713
cust_008180,duque de caxias,RJ,67413
cust_008181,duque de caxias,RJ,28199
cust_008182,uberlandia,MG,34020
cust_008183,duque de caxias,RJ,49352
cust_008184,uberlandia,MG,31595
cust_008185,joinville,SC,45863
cust_008186,rio de janeiro,RJ,7192
cust_008187,sorocaba,SP,38663
cust_008188,belo horizonte,MG,82189
cust_008189,fortaleza,CE,44374
cust_008190,duque de caxias,RJ,46476
cust_008191,brasilia,DF,60632
cust_008192,uberlandia,MG,39911
cust_008193,sorocaba,SP,42737
cust_008194,niteroi,RJ,25307
cust_008195,sao paulo,SP,76035
cust_008196,sao paulo,SP,55966
cust_008197,sorocaba,SP,2643
cust_008198,caxias do sul,RS,56397
cust_008199,belo horizonte,MG,36667
cust_008200,niteroi,RJ,1232
cust_008201,niteroi,RJ,51265
cust_008202,campinas,SP,9474
cust_008203,recife,PE,20084
cust_008204,belem,PA,61678
cust_008205,curitiba,PR,51910
cust_008206,santos,Unknown,29112
cust_008207,fortaleza,Unknown,86880
cust_008208,salvador,BA,98396
cust_008209,campinas,SP,10273
cust_008210,santos,SP,25609
cust_008211,santos,SP,1441
cust_008212,curitiba,PR,16052
cust_008213,niteroi,RJ,37074
cust_008214,campinas,SP,5419
cust_008215,campinas,SP,91858
cust_008216,duque de caxias,RJ,68964
cust_008217,porto alegre,RS,9203
cust_008218,niteroi,RJ,29770
cust_008219,sao paulo,SP,71729
cust_008220,uberlandia,MG,28122
cust_008221,aracaju,SE,48083
cust_008222,sorocaba,SP,11932
cust_008223,niteroi,RJ,86495
cust_008224,sorocaba,SP,6194
cust_008225,sorocaba,SP,10525
cust_008226,goiania,GO,23805
cust_008227,cuiaba,MT,37170
cust_008228,sao paulo,SP,40264
cust_008229,sao paulo,SP,69466
cust_008230,campinas,SP,66543
cust_008231,contagem,MG,1397
cust_008232,sorocaba,SP,11018
cust_008233,duque de caxias,RJ,32448
cust_008234,santos,SP,37250
cust_008235,caxias do sul,RS,77475
cust_008236,belem,PA,99247
cust_008237,campinas,SP,25873
cust_008238,joinville,SC,68430
cust_008239,feira de santana,BA,28189
cust_008240,sao paulo,SP,99919
cust_008241,belem,PA,62655
cust_008242,contagem,MG,8861
cust_008243,duque de caxias,Unknown,10258
cust_008244,porto alegre,RS,41082
cust_008245,campinas,SP,44943
cust_008246,santos,SP,23792
cust_008247,rio de janeiro,RJ,8966
cust_008248,londrina,PR,94213
cust_008249,belem,PA,69000
cust_008250,niteroi,RJ,90622
cust_008251,sao paulo,SP,29392
cust_008252,santos,SP,57331
cust_008253,vitoria,ES,63970
cust_008254,sorocaba,SP,31405
cust_008255,fortaleza,CE,64780
cust_008256,campinas,SP,54940
cust_008257,sorocaba,SP,85836
cust_008258,santos,SP,87240
cust_008259,duque de caxias,RJ,92902
cust_008260,campinas,SP,57812
cust_008261,fortaleza,CE,6514
cust_008262,niteroi,RJ,76760
cust_008263,sao paulo,SP,41863
cust_008264,uberlandia,MG,69088
cust_008265,sorocaba,SP,67045
cust_008266,caxias do sul,RS,10655
cust_008267,joinville,SC,19973
cust_008268,joao pessoa,PB,76028
cust_008269,belo horizonte,MG,56006
cust_008270,santos,SP,21650
cust_008271,rio de janeiro,RJ,85358
cust_008272,santos,SP,87183
cust_008273,rio de janeiro,RJ,23056
cust_008274,campinas,SP,31655
cust_008275,campinas,SP,20177
cust_008276,joao pessoa,PB,56860
cust_008277,belem,PA,77033
cust_008278,santos,SP,29288
cust_008279,natal,RN,2796
cust_008280,joinville,Unknown,1844
cust_008281,santos,SP,27069
cust_008282,fortaleza,CE,78232
cust_008283,campo grande,MS,36874
cust_008284,contagem,MG,71771
cust_008285,florianopolis,SC,90779
cust_008286,campinas,SP,92440
cust_008287,uberlandia,MG,31734
cust_008288,londrina,PR,57677
cust_008289,contagem,MG,73113
cust_008290,santos,SP,19626
cust_008291,contagem,MG,69876
cust_008292,salvador,BA,17912
cust_008293,feira de santana,BA,56935
cust_008294,santos,SP,39540
cust_008295,rio de janeiro,RJ,38903
cust_008296,sao paulo,SP,33734
cust_008297,uberlandia,MG,49423
cust_008298,sao paulo,SP,41393
cust_008299,belem,PA,26816
cust_008300,uberlandia,MG,23270
cust_008301,campinas,SP,49226
cust_008302,londrina,PR,98875
cust_008303,sorocaba,SP,65432
cust_008304,santos,SP,9484
cust_008305,sorocaba,SP,8150
cust_008306,uberlandia,MG,74176
cust_008307,recife,PE,55050
cust_008308,santos,SP,57195
cust_008309,londrina,PR,37829
cust_008310,santos,SP,56005
cust_008311,sorocaba,SP,58977
cust_008312,uberlandia,MG,61719
cust_008313,salvador,BA,94387
cust_008314,vitoria,ES,90499
cust_008315,uberlandia,MG,83709
cust_008316,niteroi,RJ,67839
cust_008317,campinas,SP,68906
cust_008318,santos,SP,27815
cust_008319,belem,PA,86513
cust_008320,belo horizonte,MG,27655
cust_008321,santos,SP,13233
cust_008322,sao paulo,SP,82981
cust_008323,sao paulo,SP,41905
cust_008324,londrina,PR,48328
cust_008325,sorocaba,SP,63395
cust_008326,vitoria,Unknown,70781
cust_008327,duque de caxias,RJ,8893
cust_008328,feira de santana,BA,38215
cust_008329,santos,SP,78779
cust_008330,sao paulo,SP,74079
cust_008331,sorocaba,SP,63296
cust_008332,sao paulo,SP,42985
cust_008333,sao luis,MA,36121
cust_008334,feira de santana,BA,49821
cust_008335,sorocaba,SP,18968
cust_008336,duque de caxias,RJ,92914
cust_008337,rio de janeiro,RJ,19696
cust_008338,contagem,MG,49991
cust_008339,sorocaba,SP,75936
cust_008340,sao paulo,SP,23257
cust_008341,sorocaba,SP,98834
cust_008342,belem,PA,53610
cust_008343,sao paulo,SP,16629
cust_008344,curitiba,PR,1845
cust_008345,belem,PA,31839
cust_008346,santos,SP,28614
cust_008347,santos,SP,5922
cust_008348,sao paulo,SP,60810
cust_008349,porto alegre,RS,52188
cust_008350,niteroi,RJ,8023
cust_008351,sao paulo,SP,83152
cust_008352,sorocaba,SP,46083
cust_008353,porto alegre,RS,59304
cust_008354,londrina,PR,60285
cust_008355,santos,SP,83947
cust_008356,florianopolis,Unknown,23423
cust_008357,sorocaba,SP,5141
cust_008358,sao paulo,SP,22564
cust_008359,campinas,SP,68410
cust_008360,londrina,PR,67210
cust_008361,contagem,MG,31754
cust_008362,duque de caxias,RJ,97444
cust_008363,sao paulo,SP,69370
cust_008364,campinas,SP,31426
cust_008365,sao paulo,SP,98465
cust_008366,sorocaba,SP,21563
cust_008367,duque de caxias,RJ,3994
cust_008368,duque de caxias,RJ,98416
cust_008369,sao paulo,SP,44301
cust_008370,campinas,SP,83630
cust_008371,santos,SP,85996
cust_008372,uberlandia,MG,93662
cust_008373,campinas,SP,76210
cust_008374,caxias do sul,RS,5563
cust_008375,santos,SP,54953
cust_008376,santos,SP,93425
cust_008377,sorocaba,SP,76736
cust_008378,santos,SP,83993
cust_008379,joinville,SC,78907
cust_008380,sorocaba,SP,30668
cust_008381,campinas,SP,77796
cust_008382,sorocaba,SP,62797
cust_008383,sao paulo,SP,58447
cust_008384,belem,PA,18044
cust_008385,joao pessoa,PB,11725
cust_008386,sao paulo,SP,42352
cust_008387,campinas,SP,25471
cust_008388,niteroi,RJ,60641
cust_008389,rio de janeiro,RJ,32208
cust_008390,duque de caxias,RJ,11921
cust_008391,sao paulo,SP,4377
cust_008392,sao paulo,SP,96681
cust_008393,santos,SP,11682
cust_008394,sao paulo,SP,92985
cust_008395,belo horizonte,Unknown,56473
cust_008396,goiania,GO,86868
cust_008397,sorocaba,SP,91183
cust_008398,joinville,SC,13726
cust_008399,sorocaba,SP,54623
cust_008400,campinas,SP,67246
cust_008401,belo horizonte,MG,63473
cust_008402,campinas,SP,89151
cust_008403,belem,Unknown,17675
cust_008404,belem,PA,14624
cust_008405,sao paulo,SP,83596
cust_008406,sao paulo,SP,65081
cust_008407,sorocaba,SP,91916
cust_008408,fortaleza,CE,21213
cust_008409,sao paulo,SP,6604
cust_008410,curitiba,PR,69294
cust_008411,campinas,SP,76017
cust_008412,belo horizonte,MG,65103
cust_008413,sorocaba,SP,5786
cust_008414,joinville,SC,87288
cust_008415,porto alegre,RS,26055
cust_008416,sorocaba,SP,49085
cust_008417,campinas,SP,3281
cust_008418,niteroi,RJ,76126
cust_008419,duque de caxias,RJ,81871
cust_008420,feira de santana,BA,19990
cust_008421,sorocaba,SP,8742
cust_008422,belem,PA,64619
cust_008423,campinas,SP,55877
cust_008424,brasilia,DF,87806
cust_008425,fortaleza,CE,30051
cust_008426,uberlandia,MG,72575
cust_008427,campo grande,MS,84930
cust_008428,campinas,SP,87979
cust_008429,caxias do sul,RS,9372
cust_008430,sorocaba,SP,63348
cust_008431,sao paulo,SP,35147
cust_008432,uberlandia,MG,55589
cust_008433,goiania,GO,67392
cust_008434,cuiaba,MT,91588
cust_008435,belo horizonte,MG,47478
cust_008436,brasilia,DF,33016
cust_008437,joinville,SC,19977
cust_008438,florianopolis,SC,75086
cust_008439,campinas,SP,34684
cust_008440,niteroi,RJ,69611
cust_008441,niteroi,RJ,27472
cust_008442,florianopolis,SC,81610
cust_008443,belo horizonte,MG,67111
cust_008444,salvador,BA,50264
cust_008445,cuiaba,MT,98905
cust_008446,uberlandia,MG,49866
cust_008447,joinville,SC,54510
cust_008448,uberlandia,MG,4384
cust_008449,belo horizonte,MG,65159
cust_008450,duque de caxias,Unknown,93207
cust_008451,campo grande,MS,58616
cust_008452,salvador,BA,39343
cust_008453,londrina,PR,65042
cust_008454,sorocaba,SP,55649
cust_008455,rio de janeiro,RJ,21999
cust_008456,brasilia,DF,20623
cust_008457,vitoria,ES,89824
cust_008458,aracaju,SE,62004
cust_008459,curitiba,PR,88791
cust_008460,londrina,PR,35264
cust_008461,sorocaba,SP,95601
cust_008462,curitiba,PR,58919
cust_008463,santos,SP,86776
cust_008464,goiania,GO,73797
cust_008465,santos,SP,92852
cust_008466,vitoria,ES,61388
cust_008467,duque de caxias,RJ,77265
cust_008468,sorocaba,SP,4032
cust_008469,uberlandia,MG,54079
cust_008470,caxias do sul,RS,80801
cust_008471,joinville,SC,82000
cust_008472,porto alegre,RS,56525
cust_008473,niteroi,RJ,94567
cust_008474,santos,SP,24601
cust_008475,brasilia,DF,79637
cust_008476,natal,RN,33042
cust_008477,joinville,SC,26610
cust_008478,sao paulo,SP,81292
cust_008479,curitiba,PR,80866
cust_008480,sao paulo,SP,93691
cust_008481,campo grande,MS,43382
cust_008482,sao paulo,SP,81532
cust_008483,sao paulo,SP,77087
cust_008484,sorocaba,SP,88738
cust_008485,curitiba,PR,31952
cust_008486,contagem,MG,49497
cust_008487,londrina,PR,71055
cust_008488,sao paulo,SP,42259
cust_008489,goiania,GO,99899
cust_008490,niteroi,RJ,82063
cust_008491,santos,SP,3115
cust_008492,londrina,PR,40062
cust_008493,niteroi,RJ,54151
cust_008494,belo horizonte,MG,70879
cust_008495,sorocaba,SP,54412
cust_008496,caxias do sul,RS,61691
cust_008497,sorocaba,SP,58844
cust_008498,rio de janeiro,RJ,16135
cust_008499,rio de janeiro,RJ,36183
cust_008500,curitiba,PR,31557
cust_008501,sao paulo,SP,37688
cust_008502,santos,SP,22034
cust_008503,santos,SP,95628
cust_008504,rio de janeiro,RJ,13422
cust_008505,campinas,SP,33919
cust_008506,porto alegre,RS,42597
cust_008507,santos,SP,62614
cust_008508,sorocaba,Unknown,20642
cust_008509,uberlandia,MG,71112
cust_008510,campinas,SP,8074
cust_008511,caxias do sul,RS,6791
cust_008512,contagem,MG,21488
cust_008513,londrina,PR,22837
cust_008514,rio de janeiro,RJ,62269
cust_008515,santos,SP,80834
cust_008516,sorocaba,SP,81033
cust_008517,duque de caxias,RJ,18870
cust_008518,goiania,GO,46828
cust_008519,sao paulo,Unknown,18158
cust_008520,campinas,SP,61323
cust_008521,caxias do sul,RS,25912
cust_008522,uberlandia,MG,65394
cust_008523,fortaleza,CE,77619
cust_008524,sao paulo,SP,65492
cust_008525,goiania,GO,1812
cust_008526,curitiba,PR,98698
cust_008527,joinville,Unknown,45895
cust_008528,sorocaba,SP,61287
cust_008529,sao paulo,SP,68936
cust_008530,santos,SP,55076
cust_008531,joinville,SC,95736
cust_008532,campinas,SP,86805
cust_008533,campinas,SP,66026
cust_008534,santos,SP,62473
cust_008535,goiania,GO,35609
cust_008536,sao paulo,SP,46355
cust_008537,rio de janeiro,RJ,1567
cust_008538,curitiba,PR,74498
cust_008539,recife,PE,13990
cust_008540,joinville,SC,23198
cust_008541,rio de janeiro,RJ,58044
cust_008542,sorocaba,SP,67581
cust_008543,campinas,SP,4309
cust_008544,sao paulo,SP,76954
cust_008545,santos,SP,14714
cust_008546,campinas,SP,64217
cust_008547,niteroi,RJ,78130
cust_008548,sorocaba,SP,19585
cust_008549,londrina,PR,40563
cust_008550,sao paulo,SP,51984
cust_008551,maceio,AL,55533
cust_008552,brasilia,DF,81183
cust_008553,sao paulo,SP,95500
cust_008554,sorocaba,SP,40870
cust_008555,campo grande,MS,59925
cust_008556,vitoria,ES,92848
cust_008557,santos,SP,60952
cust_008558,campinas,SP,5767
cust_008559,joao pessoa,PB,31649
cust_008560,contagem,MG,66840
cust_008561,porto alegre,RS,98563
cust_008562,sao paulo,SP,24053
cust_008563,salvador,BA,22326
cust_008564,contagem,MG,65222
cust_008565,duque de caxias,RJ,12463
cust_008566,curitiba,PR,94984
cust_008567,santos,SP,91156
cust_008568,niteroi,RJ,57922
cust_008569,contagem,MG,34584
cust_008570,contagem,MG,44253
cust_008571,sao luis,MA,55737
cust_008572,belo horizonte,MG,86005
cust_008573,santos,SP,72492
cust_008574,sao paulo,SP,46896
cust_008575,niteroi,RJ,64101
cust_008576,campinas,SP,56859
cust_008577,uberlandia,MG,12700
cust_008578,campinas,SP,31400
cust_008579,santos,SP,21182
cust_008580,sorocaba,SP,55383
cust_008581,niteroi,RJ,97036
cust_008582,sorocaba,SP,71864
cust_008583,contagem,MG,66534
cust_008584,sao paulo,SP,51419
cust_008585,fortaleza,CE,36039
cust_008586,duque de caxias,RJ,21873
cust_008587,florianopolis,SC,90881
cust_008588,brasilia,DF,2944
cust_008589,goiania,GO,91112
cust_008590,goiania,GO,22580
cust_008591,sao paulo,SP,80479
cust_008592,sao paulo,SP,85174
cust_008593,porto alegre,RS,91794
cust_008594,rio de janeiro,RJ,95964
cust_008595,uberlandia,MG,50749
cust_008596,caxias do sul,RS,56679
cust_008597,santos,SP,4141
cust_008598,sorocaba,SP,83077
cust_008599,belo horizonte,MG,58510
cust_008600,contagem,MG,5651
cust_008601,feira de santana,BA,35301
cust_008602,porto alegre,RS,85504
cust_008603,santos,SP,39026
cust_008604,campinas,SP,29432
cust_008605,sao paulo,SP,27903
cust_008606,santos,SP,18369
cust_008607,curitiba,PR,54496
cust_008608,porto alegre,RS,28430
cust_008609,goiania,GO,58749
cust_008610,duque de caxias,RJ,50303
cust_008611,sao paulo,SP,65504
cust_008612,duque de caxias,RJ,59167
cust_008613,sao paulo,SP,6863
cust_008614,campinas,SP,1689
cust_008615,rio de janeiro,RJ,31090
cust_008616,sao paulo,SP,34957
cust_008617,santos,SP,45693
cust_008618,curitiba,PR,70741
cust_008619,belo horizonte,MG,97214
